id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
396290;delivered;from_BetaPost_API;2016-06-30;200;1;396290
425499;delivered;from_BetaPost_API;2016-06-30;200;1;425499
429822;delivered;from_BetaPost_API;2016-06-30;200;1;429822
432941;delivered;from_BetaPost_API;2016-06-30;200;1;432941
438244;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;438244
441248;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;441248
417343;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;417343
441021;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;441021
440771;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;440771
440375;delivered;from_BetaPost_API;2016-06-30;200;1;440375
440710;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;440710
439657;delivered;from_BetaPost_API;2016-06-30;200;1;439657
440515;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;440515
440455;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;440455
440081;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;440081
439655;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;439655
439374;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;439374
439251;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;439251
439198;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;439198
439174;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;439174
439040;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;439040
438516;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;438516
438279;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;438279
440996;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;440996
440659;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;440659
442819;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;442819
442520;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;442520
441805;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;441805
441507;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;441507
441312;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;441312
441076;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;441076
442650;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;442650
443584;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;443584
442614;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;442614
443305;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;443305
442106;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;442106
442889;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;442889
443249;delivered;from_BetaPost_API;2016-06-30;200;1;443249
443804;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;443804
442746;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;442746
444768;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;444768
443941;parcel-on-a-place;from_BetaPost_API;2016-06-30;200;1;443941
