order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
451131;joint-cream;sent;parcel-on-a-place;"2016-07-12 18:12:00";451131A;Отправлен;451131-451131A_302;"Прибыло в город назначения";CB016541454RU
450792;joint-cream;sent;parcel-on-a-place;"2016-07-12 18:53:00";450792A;Отправлен;450792-450792A_302;"Прибыло в город назначения";CB016541817RU
450331;joint-cream;sent;parcel-on-a-place;"2016-07-12 18:30:00";450331A;Отправлен;450331-450331A_302;"Прибыло в город назначения";CB016541613RU
450164;joint-cream;sent;parcel-on-a-place;"2016-07-12 18:55:00";450164A;Отправлен;450164-450164A_302;"Прибыло в город назначения";CB016541701RU
450640;joint-cream;sent;delivered;"2016-07-12 19:12:00";450640A;Отправлен;450640-450640A_302;Вручение;CB016541627RU
452049;wrinkles-cream;sent;parcel-on-a-place;"2016-07-12 17:54:00";452049A;Отправлен;452049-452049A_305;"Прибыло в город назначения";CB016542295RU
451601;joint-cream;sent;parcel-on-a-place;"2016-07-12 17:31:00";451601A;Отправлен;451601-451601A_305;"Прибыло в город назначения";CB016542123RU
452384;joint-cream;sent;parcel-on-a-place;"2016-07-12 17:02:00";452384A;Отправлен;452384-452384A_305;"Прибыло в город назначения";CB016541848RU
453343;joint-cream;sent;parcel-on-a-place;"2016-07-12 18:14:00";453343A;Отправлен;453343-453343A_308;"Прибыло в город назначения";CB016542358RU
452562;vari-cream-com;sent;parcel-on-a-place;"2016-07-12 18:30:00";452562A;Отправлен;452562-452562A_308;"Прибыло в город назначения";CB016542565RU
452538;gemor-cream;sent;parcel-on-a-place;"2016-07-12 18:15:00";452538A;Отправлен;452538-452538A_308;"Прибыло в город назначения";CB016542619RU
454682;joint-cream;sent;parcel-on-a-place;"2016-07-12 16:35:00";454682A;Отправлен;454682-454682A_310;"Прибыло в город назначения";CB016542905RU
454094;joint-cream;sent;parcel-on-a-place;"2016-07-12 17:03:00";454094A;Отправлен;454094-454094A_310;"Прибыло в город назначения";CB016543265RU
456706;psorias-cream;sent;parcel-on-a-place;"2016-07-12 16:51:00";456706A;Отправлен;456706-456706A_313;"Прибыло в город назначения";CB016543631RU
456530;vari-cream-com;sent;parcel-on-a-place;"2016-07-12 18:09:00";456530A;Отправлен;456530-456530A_313;"Прибыло в город назначения";CB016544075RU
456236;joint-cream;sent;parcel-on-a-place;"2016-07-12 18:28:00";456236A;Отправлен;456236-456236A_313;"Прибыло в город назначения";CB016543557RU
457204;psorias-cream;sent;parcel-on-a-place;"2016-07-12 18:38:00";457204A;Отправлен;457204-457204A_313;"Прибыло в город назначения";CB016543543RU
461541;psorias-cream;sent;delivered;"2016-07-13 09:57:48";461541A;Отправлен;461541-461541A_328;Вручение;32021475
462781;psorias-cream;sent;parcel-on-a-place;"2016-07-13 09:26:50";462781A;Отправлен;462781-462781A_328;Невручение;32021502
463783;vari-cream-com;sent;injob;"2016-07-13 09:37:21";463783A;Отправлен;463783-463783A_325;Возврат;32021437
460883;gemor-cream;sent;parcel-on-a-place;"2016-07-13 09:08:34";460883A;Отправлен;460883-460883A_328;Невручение;32021451
460599;vari-cream-com;sent;parcel-on-a-place;"2016-07-13 09:22:44";460599A;Отправлен;460599-460599A_328;Невручение;32021448
