order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
501019;vari-cream-com;parcel-on-a-place;delivered;"2016-09-08 19:10:34";501019A;"Товар в точке получения";501019-501019A_440;Вручение;32023142
526688;joint-cream;parcel-on-a-place;delivered;"2016-09-09 10:42:53";526688A;"Товар в точке получения";526688-526688A_457;Вручение;32023489
527284;vari-cream-com;parcel-on-a-place;delivered;"2016-09-08 12:18:00";527284A;"Товар в точке получения";527284-527284A_458;Вручение;CB016563260RU
530271;wrinkles-cream;parcel-on-a-place;delivered;"2016-09-08 13:59:15";530271A;"Товар в точке получения";530271-530271A_465;Вручение;32023596
532587;joint-cream;parcel-on-a-place;delivered;"2016-09-08 17:07:19";532587A;"Товар в точке получения";532587-532587A_468;Вручение;32023645
536083;vari-cream-com;sent;parcel-on-a-place;"2016-09-09 11:01:49";536083A;Отправлен;536083-536083A_472;Невручение;32023761
533132;joint-cream;sent;delivered;"2016-09-08 17:50:42";533132A;Отправлен;533132-533132A_472;Вручение;32023672
535762;psorias-cream;parcel-on-a-place;delivered;"2016-09-09 10:52:48";535762A;"Товар в точке получения";535762-535762A_472;Вручение;32023752
533430;joint-cream;sent;delivered;"2016-09-08 15:53:15";533430A;Отправлен;533430-533430A_472;Вручение;32023680
533221;joint-cream;sent;delivered;"2016-09-08 16:30:55";533221A;Отправлен;533221-533221A_472;Вручение;32023673
534221;vari-cream-com;parcel-on-a-place;delivered;"2016-09-08 14:38:58";534221A;"Товар в точке получения";534221-534221A_472;Вручение;32023701
537008;gemor-cream;sent;delivered;"2016-09-08 19:10:54";537008A;Отправлен;537008-537008A_475;Вручение;32023801
538086;vari-cream-com;sent;delivered;"2016-09-08 17:05:51";538086A;Отправлен;538086-538086A_478;Вручение;32023832
533246;vari-cream-com;sent;delivered;"2016-09-08 17:37:42";533246C;Отправлен;533246-533246C_478;Вручение;32023821
538208;vari-cream-com;sent;delivered;"2016-09-08 17:21:03";538208A;Отправлен;538208-538208A_478;Вручение;32023837
538881;vari-cream-com;sent;delivered;"2016-09-08 15:20:10";538881A;Отправлен;538881-538881A_478;Вручение;32023855
538063;joint-cream;parcel-on-a-place;delivered;"2016-09-08 15:34:58";538063A;"Товар в точке получения";538063-538063A_478;Вручение;32023831
537907;vari-cream-com;sent;delivered;"2016-09-08 14:39:31";537907A;Отправлен;537907-537907A_478;Вручение;32023829
537785;joint-cream;sent;parcel-on-a-place;"2016-09-09 09:54:35";537785A;Отправлен;537785-537785A_481;Невручение;32023863
539685;wrinkles-cream;sent;parcel-on-a-place;"2016-09-09 10:10:13";539685A;Отправлен;539685-539685A_481;Невручение;32023900
539863;gemor-cream;sent;delivered;"2016-09-09 11:33:28";539863A;Отправлен;539863-539863A_481;Вручение;32023903
539424;joint-cream;sent;delivered;"2016-09-09 10:49:16";539424A;Отправлен;539424-539424A_481;Вручение;32023885
539649;joint-cream;sent;delivered;"2016-09-09 10:45:45";539649A;Отправлен;539649-539649A_481;Вручение;32023899
538957;joint-cream;sent;delivered;"2016-09-09 10:19:17";538957A;Отправлен;538957-538957A_481;Вручение;32023865
539213;vari-cream-com;sent;delivered;"2016-09-09 10:23:49";539213A;Отправлен;539213-539213A_481;Вручение;32023879
539437;joint-cream;sent;delivered;"2016-09-09 10:58:59";539437A;Отправлен;539437-539437A_481;Вручение;32023886
539086;joint-cream;sent;delivered;"2016-09-09 10:29:02";539086A;Отправлен;539086-539086A_481;Вручение;32023870
539290;gemor-cream;sent;delivered;"2016-09-09 10:45:40";539290A;Отправлен;539290-539290A_481;Вручение;32023880
539038;joint-cream;sent;delivered;"2016-09-09 10:17:45";539038A;Отправлен;539038-539038A_481;Вручение;32023868
539441;gemor-cream;sent;delivered;"2016-09-09 09:57:39";539441A;Отправлен;539441-539441A_481;Вручение;32023887
539638;vari-cream-com;sent;parcel-on-a-place;"2016-09-09 11:58:00";539638A;Отправлен;539638-539638A_481;Невручение;32023896
536628;joint-cream;sent;parcel-on-a-place;"2016-09-09 12:00:45";536628C;Отправлен;536628-536628C_481;Невручение;32023861
539547;prosta-cream;sent;parcel-on-a-place;"2016-09-09 11:12:33";539547A;Отправлен;539547-539547A_481;Невручение;32023892
539365;fungus-cream;sent;parcel-on-a-place;"2016-09-09 11:41:39";539365A;Отправлен;539365-539365A_481;Невручение;32023883
539324;joint-cream;sent;parcel-on-a-place;"2016-09-09 10:20:25";539324A;Отправлен;539324-539324A_481;Невручение;32023881
539566;vari-cream-com;sent;parcel-on-a-place;"2016-09-09 09:31:43";539566A;Отправлен;539566-539566A_481;Невручение;32023893
