order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
492801;joint-cream;parcel-on-a-place;delivered;"2016-08-26 11:18:00";492801A;"Товар в точке получения";492801-492801A_402;Вручение;CB016557794RU
497664;joint-cream;parcel-on-a-place;delivered;"2016-08-25 12:58:00";497664A;"Товар в точке получения";497664-497664A_407;Вручение;CB016558295RU
505577;joint-cream;parcel-on-a-place;delivered;"2016-08-25 23:00:00";505577A;"Товар в точке получения";505577-505577A_423;Вручение;32022833
500120;joint-cream;sent;parcel-on-a-place;"2016-08-26 11:31:00";500120A;Отправлен;500120-500120A_422;"Прибыло в город назначения";CB016559591RU
506856;vari-cream-com;sent;parcel-on-a-place;"2016-08-25 16:53:00";506856A;Отправлен;506856-506856A_422;"Прибыло в город назначения";CB016559565RU
503642;joint-cream;sent;parcel-on-a-place;"2016-08-26 11:11:00";503642A;Отправлен;503642-503642A_422;"Прибыло в город назначения";CB016559631RU
505022;joint-cream;sent;parcel-on-a-place;"2016-08-26 11:11:00";505022A;Отправлен;505022-505022A_422;"Прибыло в город назначения";CB016560161RU
507003;gemor-cream;sent;parcel-on-a-place;"2016-08-26 08:58:00";507003A;Отправлен;507003-507003A_422;"Прибыло в город назначения";CB016560056RU
506239;joint-cream;sent;parcel-on-a-place;"2016-08-26 09:31:00";506239A;Отправлен;506239-506239A_422;"Прибыло в город назначения";CB016559778RU
506127;joint-cream;sent;parcel-on-a-place;"2016-08-26 09:59:00";506127A;Отправлен;506127-506127A_422;"Прибыло в город назначения";CB016560201RU
508504;vari-cream-com;sent;parcel-on-a-place;"2016-08-26 09:19:00";508504A;Отправлен;508504-508504A_426;"Прибыло в город назначения";CB016560232RU
511090;vari-cream-com;sent;parcel-on-a-place;"2016-08-26 10:16:00";511090A;Отправлен;511090-511090A_433;"Прибыло в город назначения";CB016560864RU
512059;psorias-cream;problem;delivered;"2016-08-25 23:00:00";512059A;Доставлять;512059-512059A_437;Вручение;32023115
516692;vari-cream-com;parcel-on-a-place;delivered;"2016-08-26 13:28:27";516692A;"Товар в точке получения";516692-516692A_444;Вручение;32023270
517317;joint-cream;parcel-on-a-place;delivered;"2016-08-26 12:21:34";517317A;"Товар в точке получения";517317-517317A_447;Вручение;32023291
520171;vari-cream-com;sent;parcel-on-a-place;"2016-08-26 14:39:00";520171A;Отправлен;520171-520171A_451;Невручение;32023356
520981;joint-cream;sent;parcel-on-a-place;"2016-08-26 14:29:06";520981A;Отправлен;520981-520981A_451;Невручение;32023367
519888;prosta-cream;sent;delivered;"2016-08-26 14:43:37";519888A;Отправлен;519888-519888A_451;Вручение;32023350
520333;joint-cream;sent;delivered;"2016-08-26 13:31:23";520333A;Отправлен;520333-520333A_451;Вручение;32023360
519872;vari-cream-com;sent;delivered;"2016-08-26 13:41:36";519872A;Отправлен;519872-519872A_451;Вручение;32023348
519818;vari-cream-com;sent;delivered;"2016-08-26 14:06:18";519818A;Отправлен;519818-519818A_451;Вручение;32023345
518703;joint-cream;sent;delivered;"2016-08-26 13:03:04";518703A;Отправлен;518703-518703A_451;Вручение;32023329
519721;joint-cream;sent;delivered;"2016-08-26 12:08:28";519721A;Отправлен;519721-519721A_451;Вручение;32023341
518323;psorias-cream;sent;delivered;"2016-08-26 13:41:03";518323A;Отправлен;518323-518323A_451;Вручение;32023327
520790;joint-cream;sent;delivered;"2016-08-26 14:41:30";520790A;Отправлен;520790-520790A_451;Вручение;32023363
519445;joint-cream;sent;delivered;"2016-08-26 12:07:20";519445A;Отправлен;519445-519445A_451;Вручение;32023334
519766;vari-cream-com;sent;delivered;"2016-08-26 14:07:28";519766A;Отправлен;519766-519766A_451;Вручение;32023343
520064;joint-cream;sent;delivered;"2016-08-26 13:31:40";520064A;Отправлен;520064-520064A_451;Вручение;32023353
518656;joint-cream;sent;delivered;"2016-08-26 13:39:31";518656A;Отправлен;518656-518656A_451;Вручение;32023328
