id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
464450;delivered;from_BetaPost_API;2016-08-02;200;1;464450
468694;delivered;from_BetaPost_API;2016-08-03;200;1;468694
471925;delivered;from_BetaPost_API;2016-08-02;200;1;471925
484910;delivered;from_BetaPost_API;2016-08-04;200;1;484910
484141;delivered;from_BetaPost_API;2016-08-04;200;1;484141
484027;delivered;from_BetaPost_API;2016-08-04;200;1;484027
489517;delivered;from_BetaPost_API;2016-08-04;200;1;489517
488938;delivered;from_BetaPost_API;2016-08-03;200;1;488938
488772;delivered;from_BetaPost_API;2016-08-04;200;1;488772
488522;delivered;from_BetaPost_API;2016-08-04;200;1;488522
490881;delivered;from_BetaPost_API;2016-08-04;200;1;490881
490741;delivered;from_BetaPost_API;2016-08-04;200;1;490741
490685;delivered;from_BetaPost_API;2016-08-04;200;1;490685
490474;delivered;from_BetaPost_API;2016-08-04;200;1;490474
490361;delivered;from_BetaPost_API;2016-08-04;200;1;490361
490076;delivered;from_BetaPost_API;2016-08-04;200;1;490076
489781;delivered;from_BetaPost_API;2016-08-04;200;1;489781
489460;delivered;from_BetaPost_API;2016-08-04;200;1;489460
