order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
447304;joint-cream;parcel-on-a-place;delivered;"2016-07-11 15:08:00";447304A;"Товар в точке получения";447304-447304A_297;Вручение;CB016539844RU
458432;vari-cream-com;sent;injob;"2016-07-11 16:17:14";458432A;Отправлен;458432-458432A_317;Возврат;32021339
458403;psorias-cream;sent;injob;"2016-07-11 16:57:55";458403A;Отправлен;458403-458403A_317;Возврат;32021338
460073;vari-cream-com;sent;injob;"2016-07-12 09:48:05";460073A;Отправлен;460073-460073A_323;Возврат;32021378
460067;wrinkles-cream;sent;injob;"2016-07-12 12:04:15";460067A;Отправлен;460067-460067A_323;Возврат;32021376
460421;joint-cream;sent;delivered;"2016-07-12 10:50:11";460421A;Отправлен;460421-460421A_323;Вручение;32021386
459995;vari-cream-com;sent;injob;"2016-07-12 10:10:23";459995A;Отправлен;459995-459995A_323;Возврат;32021374
460818;psorias-cream;sent;injob;"2016-07-12 11:51:39";460818A;Отправлен;460818-460818A_323;Возврат;32021393
460577;vari-cream-com;sent;injob;"2016-07-12 12:13:40";460577A;Отправлен;460577-460577A_323;Возврат;32021391
460517;vari-cream-com;sent;injob;"2016-07-12 10:15:38";460517A;Отправлен;460517-460517A_323;Возврат;32021390
460075;gemor-cream;sent;delivered;"2016-07-12 11:38:29";460075A;Отправлен;460075-460075A_323;Вручение;32021379
460058;vari-cream-com;sent;delivered;"2016-07-12 11:04:36";460058A;Отправлен;460058-460058A_323;Вручение;32021375
459911;vari-cream-com;sent;delivered;"2016-07-12 11:04:06";459911A;Отправлен;459911-459911A_323;Вручение;32021370
460228;gemor-cream;sent;injob;"2016-07-12 11:57:29";460228A;Отправлен;460228-460228A_323;Возврат;32021380
459997;cream-masthopaty;sent;delivered;"2016-07-12 09:05:18";459997A;Отправлен;459997-459997A_325;Вручение;32021411
457887;gemor-cream;sent;delivered;"2016-07-12 11:22:43";457887A;Отправлен;457887-457887A_325;Вручение;32021410
463596;psorias-cream;sent;injob;"2016-07-12 09:33:07";463596A;Отправлен;463596-463596A_325;Возврат;32021431
463418;vari-cream-com;sent;injob;"2016-07-12 10:08:24";463418A;Отправлен;463418-463418A_325;Возврат;32021426
448740;wrinkles-cream;sent;injob;"2016-07-12 11:35:47";448740A;Отправлен;448740-448740A_325;Возврат;32021399
463394;gemor-cream;sent;injob;"2016-07-12 10:39:32";463394A;Отправлен;463394-463394A_325;Возврат;32021425
445535;gemor-cream;sent;injob;"2016-07-12 10:07:03";445535A;Отправлен;445535-445535A_325;Возврат;32021398
462615;joint-cream;sent;injob;"2016-07-12 10:03:25";462615A;Отправлен;462615-462615A_325;Возврат;32021422
462288;psorias-cream;sent;injob;"2016-07-12 12:32:57";462288A;Отправлен;462288-462288A_325;Возврат;32021421
424385;psorias-cream;sent;injob;"2016-07-12 12:37:38";424385A;Отправлен;424385-424385A_325;Возврат;32021395
460927;vari-cream-com;sent;injob;"2016-07-12 11:15:02";460927A;Отправлен;460927-460927A_325;Возврат;32021417
399395;vari-cream-com;sent;injob;"2016-07-12 10:53:38";399395A;Отправлен;399395-399395A_325;Возврат;32021394
460122;gemor-cream;sent;injob;"2016-07-12 10:59:47";460122A;Отправлен;460122-460122A_325;Возврат;32021413
457711;gemor-cream;sent;injob;"2016-07-12 11:08:23";457711A;Отправлен;457711-457711A_325;Возврат;32021409
457022;vari-cream-com;sent;injob;"2016-07-12 09:15:31";457022A;Отправлен;457022-457022A_325;Возврат;32021407
449705;vari-cream-com;sent;injob;"2016-07-12 11:30:10";449705A;Отправлен;449705-449705A_325;Возврат;32021401
449380;vari-cream-com;sent;injob;"2016-07-12 12:25:52";449380A;Отправлен;449380-449380A_325;Возврат;32021400
463678;fungus-cream;sent;delivered;"2016-07-12 10:39:53";463678A;Отправлен;463678-463678A_325;Вручение;32021435
460550;gemor-cream;sent;delivered;"2016-07-12 10:56:41";460550A;Отправлен;460550-460550A_325;Вручение;32021416
