id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
522624;delivered;from_BetaPost_API;2016-08-30;200;1;522624
522933;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;522933
519455;delivered;from_BetaPost_API;2016-08-30;200;1;519455
525186;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;525186
524145;delivered;from_BetaPost_API;2016-08-30;200;1;524145
524543;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;524543
527812;delivered;from_BetaPost_API;2016-08-30;200;1;527812
526590;delivered;from_BetaPost_API;2016-08-30;200;1;526590
523826;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;523826
522063;delivered;from_BetaPost_API;2016-08-30;200;1;522063
527298;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;527298
524958;delivered;from_BetaPost_API;2016-08-30;200;1;524958
526850;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;526850
524236;delivered;from_BetaPost_API;2016-08-30;200;1;524236
526238;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;526238
527108;delivered;from_BetaPost_API;2016-08-30;200;1;527108
525070;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;525070
525334;delivered;from_BetaPost_API;2016-08-30;200;1;525334
526948;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;526948
523921;delivered;from_BetaPost_API;2016-08-30;200;1;523921
523381;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;523381
525877;delivered;from_BetaPost_API;2016-08-30;200;1;525877
527470;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;527470
526187;delivered;from_BetaPost_API;2016-08-30;200;1;526187
524349;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;524349
522255;delivered;from_BetaPost_API;2016-08-30;200;1;522255
523716;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;523716
525752;delivered;from_BetaPost_API;2016-08-30;200;1;525752
526358;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;526358
526856;delivered;from_BetaPost_API;2016-08-30;200;1;526856
523969;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;523969
525976;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;525976
