id;status;api_mark;date_of_arrival;statusCode;success;set_order_id
464108;parcel-on-a-place;from_BetaPost_API;2016-07-22;200;1;464108
472051;delivered;from_BetaPost_API;2016-07-22;200;1;472051
472465;delivered;from_BetaPost_API;2016-07-22;200;1;472465
472328;delivered;from_BetaPost_API;2016-07-22;200;1;472328
472896;injob;from_BetaPost_API;200;1;472896
472831;injob;from_BetaPost_API;200;1;472831
472791;injob;from_BetaPost_API;200;1;472791
472408;injob;from_BetaPost_API;200;1;472408
472330;injob;from_BetaPost_API;200;1;472330
472307;delivered;from_BetaPost_API;2016-07-22;200;1;472307
472233;delivered;from_BetaPost_API;2016-07-22;200;1;472233
473254;delivered;from_BetaPost_API;2016-07-22;200;1;473254
473910;injob;from_BetaPost_API;200;1;473910
473837;injob;from_BetaPost_API;200;1;473837
473480;injob;from_BetaPost_API;200;1;473480
473400;injob;from_BetaPost_API;200;1;473400
472502;injob;from_BetaPost_API;200;1;472502
474177;delivered;from_BetaPost_API;2016-07-22;200;1;474177
473646;delivered;from_BetaPost_API;2016-07-22;200;1;473646
474566;injob;from_BetaPost_API;200;1;474566
473645;delivered;from_BetaPost_API;2016-07-22;200;1;473645
474542;injob;from_BetaPost_API;200;1;474542
473463;delivered;from_BetaPost_API;2016-07-22;200;1;473463
474316;injob;from_BetaPost_API;200;1;474316
