id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
480177;delivered;from_BetaPost_API;2016-08-17;200;1;480177
480141;delivered;from_BetaPost_API;2016-08-17;200;1;480141
482558;delivered;from_BetaPost_API;2016-08-17;200;1;482558
485257;delivered;from_BetaPost_API;2016-08-17;200;1;485257
486134;delivered;from_BetaPost_API;2016-08-17;200;1;486134
484533;delivered;from_BetaPost_API;2016-08-17;200;1;484533
488993;delivered;from_BetaPost_API;2016-08-17;200;1;488993
492297;delivered;from_BetaPost_API;2016-08-17;200;1;492297
493110;delivered;from_BetaPost_API;2016-08-16;200;1;493110
492888;delivered;from_BetaPost_API;2016-08-18;200;1;492888
497995;delivered;from_BetaPost_API;2016-08-17;200;1;497995
502481;delivered;from_BetaPost_API;2016-08-17;200;1;502481
505462;delivered;from_BetaPost_API;2016-08-17;200;1;505462
507374;delivered;from_BetaPost_API;2016-08-17;200;1;507374
504815;delivered;from_BetaPost_API;2016-08-17;200;1;504815
507504;parcel-on-a-place;from_BetaPost_API;2016-08-17;200;1;507504
506966;delivered;from_BetaPost_API;2016-08-17;200;1;506966
505149;delivered;from_BetaPost_API;2016-08-17;200;1;505149
506807;delivered;from_BetaPost_API;2016-08-17;200;1;506807
507267;delivered;from_BetaPost_API;2016-08-17;200;1;507267
506185;delivered;from_BetaPost_API;2016-08-17;200;1;506185
504031;delivered;from_BetaPost_API;2016-08-17;200;1;504031
504808;delivered;from_BetaPost_API;2016-08-17;200;1;504808
506017;delivered;from_BetaPost_API;2016-08-17;200;1;506017
505801;delivered;from_BetaPost_API;2016-08-17;200;1;505801
505266;delivered;from_BetaPost_API;2016-08-17;200;1;505266
506739;delivered;from_BetaPost_API;2016-08-17;200;1;506739
498357;delivered;from_BetaPost_API;2016-08-17;200;1;498357
505382;delivered;from_BetaPost_API;2016-08-17;200;1;505382
503902;delivered;from_BetaPost_API;2016-08-17;200;1;503902
505193;delivered;from_BetaPost_API;2016-08-17;200;1;505193
503901;delivered;from_BetaPost_API;2016-08-17;200;1;503901
505781;delivered;from_BetaPost_API;2016-08-17;200;1;505781
506847;delivered;from_BetaPost_API;2016-08-17;200;1;506847
504266;delivered;from_BetaPost_API;2016-08-17;200;1;504266
504464;parcel-on-a-place;from_BetaPost_API;2016-08-17;200;1;504464
505766;delivered;from_BetaPost_API;2016-08-17;200;1;505766
505865;parcel-on-a-place;from_BetaPost_API;2016-08-17;200;1;505865
504179;delivered;from_BetaPost_API;2016-08-17;200;1;504179
505353;delivered;from_BetaPost_API;2016-08-17;200;1;505353
506117;delivered;from_BetaPost_API;2016-08-17;200;1;506117
504578;delivered;from_BetaPost_API;2016-08-17;200;1;504578
504516;delivered;from_BetaPost_API;2016-08-17;200;1;504516
507522;delivered;from_BetaPost_API;2016-08-17;200;1;507522
505916;delivered;from_BetaPost_API;2016-08-17;200;1;505916
505259;delivered;from_BetaPost_API;2016-08-17;200;1;505259
506450;delivered;from_BetaPost_API;2016-08-17;200;1;506450
507995;parcel-on-a-place;from_BetaPost_API;2016-08-17;200;1;507995
509056;delivered;from_BetaPost_API;2016-08-17;200;1;509056
508062;delivered;from_BetaPost_API;2016-08-17;200;1;508062
508339;delivered;from_BetaPost_API;2016-08-17;200;1;508339
508368;delivered;from_BetaPost_API;2016-08-17;200;1;508368
502639;delivered;from_BetaPost_API;2016-08-17;200;1;502639
508786;delivered;from_BetaPost_API;2016-08-17;200;1;508786
509154;delivered;from_BetaPost_API;2016-08-17;200;1;509154
508501;delivered;from_BetaPost_API;2016-08-17;200;1;508501
508907;delivered;from_BetaPost_API;2016-08-17;200;1;508907
508175;parcel-on-a-place;from_BetaPost_API;2016-08-17;200;1;508175
508052;delivered;from_BetaPost_API;2016-08-17;200;1;508052
508248;parcel-on-a-place;from_BetaPost_API;2016-08-17;200;1;508248
508731;delivered;from_BetaPost_API;2016-08-17;200;1;508731
508177;parcel-on-a-place;from_BetaPost_API;2016-08-17;200;1;508177
508586;delivered;from_BetaPost_API;2016-08-17;200;1;508586
