id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
469160;delivered;from_BetaPost_API;2016-08-13;200;1;469160
482340;delivered;from_BetaPost_API;2016-08-13;200;1;482340
486420;injob;from_BetaPost_API;200;1;486420
486678;injob;from_BetaPost_API;200;1;486678
483814;injob;from_BetaPost_API;200;1;483814
485147;injob;from_BetaPost_API;200;1;485147
484079;injob;from_BetaPost_API;200;1;484079
486602;injob;from_BetaPost_API;200;1;486602
474519;injob;from_BetaPost_API;200;1;474519
489167;injob;from_BetaPost_API;200;1;489167
489358;injob;from_BetaPost_API;200;1;489358
488167;injob;from_BetaPost_API;200;1;488167
488389;injob;from_BetaPost_API;200;1;488389
488356;delivered;from_BetaPost_API;2016-08-13;200;1;488356
488875;delivered;from_BetaPost_API;2016-08-13;200;1;488875
488305;delivered;from_BetaPost_API;2016-08-13;200;1;488305
489288;delivered;from_BetaPost_API;2016-08-13;200;1;489288
492045;injob;from_BetaPost_API;200;1;492045
491956;injob;from_BetaPost_API;200;1;491956
493517;injob;from_BetaPost_API;200;1;493517
484956;injob;from_BetaPost_API;200;1;484956
491938;injob;from_BetaPost_API;200;1;491938
495975;delivered;from_BetaPost_API;2016-08-15;200;1;495975
494688;injob;from_BetaPost_API;200;1;494688
491831;delivered;from_BetaPost_API;2016-08-15;200;1;491831
495924;injob;from_BetaPost_API;200;1;495924
495261;injob;from_BetaPost_API;200;1;495261
496319;injob;from_BetaPost_API;200;1;496319
495727;injob;from_BetaPost_API;200;1;495727
496025;injob;from_BetaPost_API;200;1;496025
496571;injob;from_BetaPost_API;200;1;496571
495428;injob;from_BetaPost_API;200;1;495428
497445;injob;from_BetaPost_API;200;1;497445
497354;injob;from_BetaPost_API;200;1;497354
494997;injob;from_BetaPost_API;200;1;494997
495634;injob;from_BetaPost_API;200;1;495634
494814;injob;from_BetaPost_API;200;1;494814
496404;injob;from_BetaPost_API;200;1;496404
496298;injob;from_BetaPost_API;200;1;496298
496685;injob;from_BetaPost_API;200;1;496685
498024;injob;from_BetaPost_API;200;1;498024
495407;injob;from_BetaPost_API;200;1;495407
495100;injob;from_BetaPost_API;200;1;495100
493787;injob;from_BetaPost_API;200;1;493787
496057;injob;from_BetaPost_API;200;1;496057
498106;injob;from_BetaPost_API;200;1;498106
496688;injob;from_BetaPost_API;200;1;496688
493498;delivered;from_BetaPost_API;2016-08-15;200;1;493498
499210;injob;from_BetaPost_API;200;1;499210
496661;injob;from_BetaPost_API;200;1;496661
494829;delivered;from_BetaPost_API;2016-08-15;200;1;494829
497482;injob;from_BetaPost_API;200;1;497482
499737;parcel-on-a-place;from_BetaPost_API;2016-08-15;200;1;499737
500591;delivered;from_BetaPost_API;2016-08-15;200;1;500591
499912;injob;from_BetaPost_API;200;1;499912
500412;delivered;from_BetaPost_API;2016-08-12;200;1;500412
500574;injob;from_BetaPost_API;200;1;500574
500598;delivered;from_BetaPost_API;2016-08-15;200;1;500598
500546;injob;from_BetaPost_API;200;1;500546
499953;injob;from_BetaPost_API;200;1;499953
500286;injob;from_BetaPost_API;200;1;500286
500187;injob;from_BetaPost_API;200;1;500187
500588;injob;from_BetaPost_API;200;1;500588
501997;parcel-on-a-place;from_BetaPost_API;2016-08-15;200;1;501997
501043;injob;from_BetaPost_API;200;1;501043
501550;delivered;from_BetaPost_API;2016-08-15;200;1;501550
501544;delivered;from_BetaPost_API;2016-08-15;200;1;501544
501180;injob;from_BetaPost_API;200;1;501180
501692;injob;from_BetaPost_API;200;1;501692
503042;injob;from_BetaPost_API;200;1;503042
503550;delivered;from_BetaPost_API;2016-08-15;200;1;503550
503352;injob;from_BetaPost_API;200;1;503352
502936;delivered;from_BetaPost_API;2016-08-15;200;1;502936
502242;injob;from_BetaPost_API;200;1;502242
503600;delivered;from_BetaPost_API;2016-08-15;200;1;503600
503784;injob;from_BetaPost_API;200;1;503784
503486;delivered;from_BetaPost_API;2016-08-15;200;1;503486
500921;injob;from_BetaPost_API;200;1;500921
503199;delivered;from_BetaPost_API;2016-08-13;200;1;503199
