order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
460911;wrinkles-cream;parcel-on-a-place;delivered;"2016-08-15 22:35:00";460911A;"Товар в точке получения";460911-460911A_326;Вручение;CB016546482RU
471747;psorias-cream;parcel-on-a-place;delivered;"2016-08-15 21:50:00";471747A;"Товар в точке получения";471747-471747A_394;Вручение;CB016556167RU
485653;gemor-cream;parcel-on-a-place;delivered;"2016-08-12 17:19:00";485653A;"Товар в точке получения";485653-485653A_384;Вручение;CB016554360RU
486408;joint-cream;parcel-on-a-place;delivered;"2016-08-15 13:35:00";486408A;"Товар в точке получения";486408-486408A_384;Вручение;CB016553877RU
487364;joint-cream;parcel-on-a-place;delivered;"2016-08-15 18:42:00";487364A;"Товар в точке получения";487364-487364A_385;Вручение;CB016554740RU
489205;gemor-cream;sent;injob;"2016-08-15 19:29:59";489205A;Отправлен;489205-489205A_388;Возврат;32022334
490480;vari-cream-com;parcel-on-a-place;delivered;"2016-08-15 16:32:00";490480A;"Товар в точке получения";490480-490480A_395;Вручение;CB016556431RU
492887;gemor-cream;parcel-on-a-place;delivered;"2016-08-15 22:33:00";492887A;"Товар в точке получения";492887-492887A_398;Вручение;CB016556459RU
485576;vari-cream-com;sent;injob;"2016-08-15 19:29:59";485576A;Отправлен;485576-485576A_404;Возврат;32022462
495897;vari-cream-com;sent;injob;"2016-08-15 19:29:59";495897A;Отправлен;495897-495897A_404;Возврат;32022509
496790;joint-cream;parcel-on-a-place;injob;"2016-08-15 19:29:59";496790A;"Товар в точке получения";496790-496790A_404;Возврат;32022534
494272;joint-cream;sent;injob;"2016-08-15 19:29:59";494272A;Отправлен;494272-494272A_404;Возврат;32022479
492062;gemor-cream;sent;injob;"2016-08-15 19:29:59";492062A;Отправлен;492062-492062A_408;Возврат;32022557
500627;joint-cream;sent;delivered;"2016-08-15 16:41:45";500627A;Отправлен;500627-500627A_412;Вручение;32022680
500266;cellulite-cream;sent;delivered;"2016-08-15 16:02:27";500266A;Отправлен;500266-500266A_412;Вручение;32022665
499257;vari-cream-com;sent;delivered;"2016-08-15 17:31:21";499257A;Отправлен;499257-499257A_412;Вручение;32022620
500091;vari-cream-com;sent;delivered;"2016-08-15 16:42:14";500091A;Отправлен;500091-500091A_412;Вручение;32022651
501196;joint-cream;sent;delivered;"2016-08-15 16:41:10";501196A;Отправлен;501196-501196A_416;Вручение;32022697
501697;joint-cream;sent;parcel-on-a-place;"2016-08-15 17:28:49";501697A;Отправлен;501697-501697A_416;Невручение;32022709
501130;gemor-cream;sent;delivered;"2016-08-15 17:38:59";501130A;Отправлен;501130-501130A_416;Вручение;32022694
501169;vari-cream-com;sent;delivered;"2016-08-15 17:54:08";501169A;Отправлен;501169-501169A_416;Вручение;32022695
500887;joint-cream;sent;delivered;"2016-08-15 19:09:56";500887A;Отправлен;500887-500887A_416;Вручение;32022692
500815;joint-cream;parcel-on-a-place;injob;"2016-08-15 19:29:59";500815A;"Товар в точке получения";500815-500815A_416;Возврат;32022691
502746;joint-cream;sent;parcel-on-a-place;"2016-08-15 17:11:30";502746A;Отправлен;502746-502746A_420;Невручение;32022744
503083;joint-cream;sent;delivered;"2016-08-15 17:33:31";503083A;Отправлен;503083-503083A_420;Вручение;32022755
501335;gemor-cream;sent;delivered;"2016-08-15 18:05:01";501335A;Отправлен;501335-501335A_420;Вручение;32022732
502857;prosta-cream;sent;delivered;"2016-08-15 16:43:04";502857A;Отправлен;502857-502857A_420;Вручение;32022747
503922;psorias-cream;sent;delivered;"2016-08-15 18:19:45";503922A;Отправлен;503922-503922A_420;Вручение;32022771
502812;joint-cream;sent;delivered;"2016-08-15 19:26:23";502812A;Отправлен;502812-502812A_420;Вручение;32022745
502604;psorias-cream;sent;delivered;"2016-08-15 16:29:35";502604A;Отправлен;502604-502604A_420;Вручение;32022742
498268;vari-cream-com;sent;delivered;"2016-08-15 16:06:00";498268C;Отправлен;498268-498268C_420;Вручение;32022727
503334;psorias-cream;sent;delivered;"2016-08-15 18:51:24";503334A;Отправлен;503334-503334A_420;Вручение;32022759
503018;joint-cream;parcel-on-a-place;injob;"2016-08-15 19:29:59";503018A;"Товар в точке получения";503018-503018A_420;Возврат;32022753
