id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
590569;delivered;from_BetaPost_API;2016-11-09;200;1;590569
590569;delivered;from_BetaPost_API;2016-11-09;200;1;590569
590569;delivered;from_BetaPost_API;2016-11-09;200;1;590569
605897;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;605897
604779;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;604779
606210;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606210
604631;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;604631
606111;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;606111
605897;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;605897
606111;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;606111
603021;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;603021
603021;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;603021
606210;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606210
604207;delivered;from_BetaPost_API;2016-11-09;200;1;604207
606111;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;606111
604779;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;604779
604207;delivered;from_BetaPost_API;2016-11-09;200;1;604207
603021;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;603021
604207;delivered;from_BetaPost_API;2016-11-09;200;1;604207
604779;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;604779
604631;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;604631
604631;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;604631
605897;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;605897
606210;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606210
607305;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607305
607149;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607149
606544;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606544
605106;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;605106
607599;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607599
607599;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607599
609340;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;609340
606642;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606642
606795;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606795
607417;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607417
607305;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607305
610371;delivered;from_BetaPost_API;2016-11-09;200;1;610371
607305;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607305
607417;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607417
606555;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;606555
609340;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;609340
606193;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606193
609340;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;609340
606193;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606193
606642;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606642
605106;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;605106
606795;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606795
607149;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607149
608169;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;608169
607149;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607149
606795;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606795
606642;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606642
607417;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607417
606544;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606544
608169;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;608169
606555;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;606555
606193;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606193
606555;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;606555
606544;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;606544
607599;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;607599
608169;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;608169
605106;parcel-on-a-place;from_BetaPost_API;2016-11-08;200;1;605106
610660;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;610660
611204;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;611204
613594;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;613594
610660;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;610660
611204;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;611204
613594;parcel-on-a-place;from_BetaPost_API;2016-11-09;200;1;613594
