order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
506316;vari-cream-com;injob;delivered;"2016-09-22 15:39:00";506316A;"Требует доработки оператора";506316-506316A_422;Вручение;CB016560144RU
535412;prosta-cream;parcel-on-a-place;delivered;"2016-09-22 10:37:00";535412A;"Товар в точке получения";535412-535412A_471;Вручение;CB016564248RU
533632;prosta-cream;parcel-on-a-place;delivered;"2016-09-22 16:32:00";533632A;"Товар в точке получения";533632-533632A_471;Вручение;CB016564163RU
534688;joint-cream;parcel-on-a-place;delivered;"2016-09-22 17:53:00";534688A;"Товар в точке получения";534688-534688A_471;Вручение;CB016564115RU
540434;joint-cream;parcel-on-a-place;delivered;"2016-09-22 18:00:00";540434A;"Товар в точке получения";540434-540434A_484;Вручение;32023924
555690;psorias-cream;parcel-on-a-place;delivered;"2016-09-22 17:48:27";555690A;"Товар в точке получения";555690-555690A_506;Вручение;32024077
554866;joint-cream;parcel-on-a-place;delivered;"2016-09-22 16:18:02";554866A;"Товар в точке получения";554866-554866A_506;Вручение;32024043
556116;joint-cream;parcel-on-a-place;delivered;"2016-09-22 18:00:00";556116A;"Товар в точке получения";556116-556116A_506;Вручение;32024085
555236;joint-cream;parcel-on-a-place;delivered;"2016-09-22 16:49:36";555236A;"Товар в точке получения";555236-555236A_506;Вручение;32024056
555329;gemor-cream;parcel-on-a-place;delivered;"2016-09-22 15:46:03";555329A;"Товар в точке получения";555329-555329A_506;Вручение;32024062
555919;joint-cream;parcel-on-a-place;delivered;"2016-09-22 17:26:58";555919A;"Товар в точке получения";555919-555919A_506;Вручение;32024078
555297;vari-cream-com;parcel-on-a-place;delivered;"2016-09-22 18:00:00";555297A;"Товар в точке получения";555297-555297A_506;Вручение;32024060
555398;gemor-cream;parcel-on-a-place;delivered;"2016-09-22 17:01:43";555398A;"Товар в точке получения";555398-555398A_506;Вручение;32024066
554470;wrinkles-cream;parcel-on-a-place;delivered;"2016-09-22 20:50:47";554470A;"Товар в точке получения";554470-554470A_506;Вручение;32024042
