order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
500106;joint-cream;sent;parcel-on-a-place;"2016-08-11 11:05:36";500106A;Отправлен;500106-500106A_412;Невручение;32022652
496685;prosta-cream;sent;parcel-on-a-place;"2016-08-11 10:12:19";496685A;Отправлен;496685-496685A_404;Невручение;32022533
495702;prosta-cream;sent;parcel-on-a-place;"2016-08-11 10:11:57";495702A;Отправлен;495702-495702A_404;Невручение;32022507
487033;joint-cream;sent;parcel-on-a-place;"2016-08-11 10:45:43";487033A;Отправлен;487033-487033A_404;Невручение;32022463
497868;joint-cream;sent;delivered;"2016-08-11 11:17:19";497868A;Отправлен;497868-497868A_404;Вручение;32022550
494468;joint-cream;sent;delivered;"2016-08-10 23:00:00";494468A;Отправлен;494468-494468A_404;Вручение;32022483
493946;prosta-cream;sent;delivered;"2016-08-11 11:11:33";493946A;Отправлен;493946-493946A_404;Вручение;32022475
496790;joint-cream;sent;parcel-on-a-place;"2016-08-11 11:51:03";496790A;Отправлен;496790-496790A_404;Невручение;32022534
499274;psorias-cream;sent;delivered;"2016-08-11 10:57:06";499274A;Отправлен;499274-499274A_408;Вручение;32022609
499082;joint-cream;sent;delivered;"2016-08-11 11:29:03";499082A;Отправлен;499082-499082A_408;Вручение;32022604
498752;gemor-cream;sent;delivered;"2016-08-11 09:50:39";498752A;Отправлен;498752-498752A_408;Вручение;32022597
498733;vari-cream-com;sent;delivered;"2016-08-11 11:24:47";498733A;Отправлен;498733-498733A_408;Вручение;32022596
498616;gemor-cream;sent;delivered;"2016-08-11 09:29:48";498616A;Отправлен;498616-498616A_408;Вручение;32022592
498232;vari-cream-com;sent;delivered;"2016-08-11 10:51:37";498232A;Отправлен;498232-498232A_408;Вручение;32022585
497197;vari-cream-com;sent;delivered;"2016-08-11 11:55:57";497197A;Отправлен;497197-497197A_408;Вручение;32022569
496939;joint-cream;sent;delivered;"2016-08-11 09:50:15";496939A;Отправлен;496939-496939A_408;Вручение;32022567
495444;vari-cream-com;sent;delivered;"2016-08-11 11:06:48";495444A;Отправлен;495444-495444A_408;Вручение;32022563
494370;joint-cream;sent;delivered;"2016-08-11 10:27:38";494370A;Отправлен;494370-494370A_408;Вручение;32022560
499279;vari-cream-com;sent;delivered;"2016-08-11 10:30:51";499279A;Отправлен;499279-499279A_408;Вручение;32022610
500574;prosta-cream;sent;parcel-on-a-place;"2016-08-11 11:14:54";500574A;Отправлен;500574-500574A_412;Невручение;32022676
500546;joint-cream;sent;parcel-on-a-place;"2016-08-11 10:02:29";500546A;Отправлен;500546-500546A_412;Невручение;32022674
499912;joint-cream;sent;parcel-on-a-place;"2016-08-11 09:57:29";499912A;Отправлен;499912-499912A_412;Невручение;32022641
499953;gemor-cream;sent;parcel-on-a-place;"2016-08-11 09:55:32";499953A;Отправлен;499953-499953A_412;Невручение;32022645
500509;vari-cream-com;sent;delivered;"2016-08-11 10:34:52";500509A;Отправлен;500509-500509A_412;Вручение;32022673
500392;joint-cream;sent;delivered;"2016-08-11 11:50:51";500392A;Отправлен;500392-500392A_412;Вручение;32022670
500235;prosta-cream;sent;delivered;"2016-08-11 11:30:33";500235A;Отправлен;500235-500235A_412;Вручение;32022661
500162;vari-cream-com;sent;delivered;"2016-08-11 10:05:05";500162A;Отправлен;500162-500162A_412;Вручение;32022655
499941;joint-cream;sent;delivered;"2016-08-11 11:55:26";499941A;Отправлен;499941-499941A_412;Вручение;32022644
