order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
519885;joint-cream;parcel-on-a-place;delivered;"2016-09-09 17:34:16";519885A;"Товар в точке получения";519885-519885A_451;Вручение;32023349
520946;vari-cream-com;parcel-on-a-place;delivered;"2016-09-08 16:49:00";520946A;"Товар в точке получения";520946-520946A_450;Вручение;CB016562511RU
523178;psorias-cream;parcel-on-a-place;delivered;"2016-09-09 14:37:48";523178A;"Товар в точке получения";523178-523178A_454;Вручение;32023410
525935;vari-cream-com;parcel-on-a-place;delivered;"2016-09-08 17:25:00";525935A;"Товар в точке получения";525935-525935A_455;Вручение;CB016563211RU
532798;vari-cream-com;parcel-on-a-place;delivered;"2016-09-09 13:13:30";532798A;"Товар в точке получения";532798-532798A_468;Вручение;32023650
536705;joint-cream;sent;delivered;"2016-09-09 14:10:05";536705A;Отправлен;536705-536705A_475;Вручение;32023791
536740;joint-cream;parcel-on-a-place;delivered;"2016-09-08 23:00:00";536740A;"Товар в точке получения";536740-536740A_475;Вручение;32023792
537726;joint-cream;sent;delivered;"2016-09-09 17:50:57";537726C;Отправлен;537726-537726C_475;Вручение;32023819
538253;joint-cream;sent;delivered;"2016-09-08 23:00:00";538253A;Отправлен;538253-538253A_478;Вручение;32023841
538210;vari-cream-com;sent;delivered;"2016-09-08 23:00:00";538210A;Отправлен;538210-538210A_478;Вручение;32023838
537236;vari-cream-com;sent;delivered;"2016-09-09 13:22:39";537236A;Отправлен;537236-537236A_478;Вручение;32023826
539339;joint-cream;sent;delivered;"2016-09-09 15:42:15";539339A;Отправлен;539339-539339A_481;Вручение;32023882
539872;vari-cream-com;sent;delivered;"2016-09-09 14:45:35";539872A;Отправлен;539872-539872A_481;Вручение;32023904
539061;vari-cream-com;sent;delivered;"2016-09-09 16:24:09";539061A;Отправлен;539061-539061A_481;Вручение;32023869
539140;vari-cream-com;sent;delivered;"2016-09-09 13:14:11";539140C;Отправлен;539140-539140C_481;Вручение;32023876
540093;vari-cream-com;sent;delivered;"2016-09-09 14:08:51";540093A;Отправлен;540093-540093A_481;Вручение;32023908
539120;cream-masthopaty;sent;delivered;"2016-09-09 14:10:49";539120A;Отправлен;539120-539120A_481;Вручение;32023874
539447;joint-cream;sent;delivered;"2016-09-09 12:11:04";539447A;Отправлен;539447-539447A_481;Вручение;32023888
539467;gemor-cream;sent;delivered;"2016-09-09 12:05:40";539467A;Отправлен;539467-539467A_481;Вручение;32023889
539009;vari-cream-com;sent;delivered;"2016-09-09 13:37:18";539009A;Отправлен;539009-539009A_481;Вручение;32023866
539993;joint-cream;sent;delivered;"2016-09-09 15:19:55";539993A;Отправлен;539993-539993A_481;Вручение;32023907
539386;vari-cream-com;sent;delivered;"2016-09-09 13:54:27";539386A;Отправлен;539386-539386A_481;Вручение;32023884
538724;gemor-cream;sent;delivered;"2016-09-09 12:06:09";538724A;Отправлен;538724-538724A_481;Вручение;32023864
539973;joint-cream;sent;delivered;"2016-09-09 12:04:25";539973A;Отправлен;539973-539973A_481;Вручение;32023905
539210;joint-cream;sent;delivered;"2016-09-09 16:57:33";539210A;Отправлен;539210-539210A_481;Вручение;32023878
539648;joint-cream;sent;delivered;"2016-09-09 12:11:14";539648A;Отправлен;539648-539648A_481;Вручение;32023898
539844;vari-cream-com;sent;parcel-on-a-place;"2016-09-09 11:15:11";539844A;Отправлен;539844-539844A_481;Невручение;32023902
539096;joint-cream;sent;delivered;"2016-09-09 15:17:54";539096A;Отправлен;539096-539096A_481;Вручение;32023872
537424;vari-cream-com;sent;delivered;"2016-09-09 14:51:29";537424A;Отправлен;537424-537424A_481;Вручение;32023862
539626;vari-cream-com;sent;delivered;"2016-09-09 15:07:26";539626C;Отправлен;539626-539626C_481;Вручение;32023894
