id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
480031;delivered;from_BetaPost_API;2016-08-29;200;1;480031
492285;delivered;from_BetaPost_API;2016-08-29;200;1;492285
495724;delivered;from_BetaPost_API;2016-08-29;200;1;495724
496780;delivered;from_BetaPost_API;2016-08-29;200;1;496780
493241;delivered;from_BetaPost_API;2016-08-29;200;1;493241
498042;delivered;from_BetaPost_API;2016-08-29;200;1;498042
499276;delivered;from_BetaPost_API;2016-08-29;200;1;499276
501501;delivered;from_BetaPost_API;2016-08-29;200;1;501501
502928;delivered;from_BetaPost_API;2016-08-29;200;1;502928
507758;injob;from_BetaPost_API;200;1;507758
505846;parcel-on-a-place;from_BetaPost_API;2016-08-29;200;1;505846
504708;delivered;from_BetaPost_API;2016-08-29;200;1;504708
504797;delivered;from_BetaPost_API;2016-08-27;200;1;504797
506103;delivered;from_BetaPost_API;2016-08-29;200;1;506103
500120;delivered;from_BetaPost_API;2016-08-27;200;1;500120
506628;delivered;from_BetaPost_API;2016-08-28;200;1;506628
507841;injob;from_BetaPost_API;200;1;507841
508314;delivered;from_BetaPost_API;2016-08-29;200;1;508314
514229;delivered;from_BetaPost_API;2016-08-29;200;1;514229
515511;injob;from_BetaPost_API;200;1;515511
516070;delivered;from_BetaPost_API;2016-08-29;200;1;516070
518925;delivered;from_BetaPost_API;2016-08-29;200;1;518925
521121;delivered;from_BetaPost_API;2016-08-29;200;1;521121
522082;delivered;from_BetaPost_API;2016-08-29;200;1;522082
