order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
464108;psorias-cream;sent;parcel-on-a-place;"2016-07-22 11:37:00";464108A;Отправлен;464108-464108A_331;Невручение;CB016547050RU
472051;cream-masthopaty;parcel-on-a-place;delivered;"2016-07-22 13:46:13";472051A;"Товар в точке получения";472051-472051A_353;Вручение;32021825
472465;joint-cream;sent;delivered;"2016-07-22 15:07:32";472465A;Отправлен;472465-472465A_357;Вручение;32021842
472328;gemor-cream;sent;delivered;"2016-07-22 14:11:55";472328A;Отправлен;472328-472328A_357;Вручение;32021838
472896;vari-cream-com;sent;injob;"2016-07-22 14:31:04";472896A;Отправлен;472896-472896A_357;Возврат;32021851
472831;wrinkles-cream;sent;injob;"2016-07-22 14:25:55";472831A;Отправлен;472831-472831A_357;Возврат;32021849
472791;gemor-cream;sent;injob;"2016-07-22 15:11:57";472791A;Отправлен;472791-472791A_357;Возврат;32021848
472408;joint-cream;sent;injob;"2016-07-22 13:06:54";472408A;Отправлен;472408-472408A_357;Возврат;32021841
472330;vari-cream-com;sent;injob;"2016-07-22 14:53:30";472330A;Отправлен;472330-472330A_357;Возврат;32021839
472307;vari-cream-com;sent;delivered;"2016-07-22 13:36:21";472307A;Отправлен;472307-472307A_357;Вручение;32021837
472233;gemor-cream;sent;delivered;"2016-07-22 14:53:15";472233A;Отправлен;472233-472233A_357;Вручение;32021836
473254;joint-cream;sent;delivered;"2016-07-22 14:40:01";473254A;Отправлен;473254-473254A_357;Вручение;32021854
473910;vari-cream-com;sent;injob;"2016-07-22 14:48:23";473910A;Отправлен;473910-473910A_360;Возврат;32021884
473837;vari-cream-com;sent;injob;"2016-07-22 14:26:52";473837A;Отправлен;473837-473837A_360;Возврат;32021883
473480;gemor-cream;sent;injob;"2016-07-22 13:20:28";473480A;Отправлен;473480-473480A_360;Возврат;32021873
473400;cream-masthopaty;sent;injob;"2016-07-22 14:20:58";473400A;Отправлен;473400-473400A_360;Возврат;32021868
472502;joint-cream;sent;injob;"2016-07-22 13:37:07";472502A;Отправлен;472502-472502A_360;Возврат;32021865
474177;vari-cream-com;sent;delivered;"2016-07-22 13:15:19";474177A;Отправлен;474177-474177A_360;Вручение;32021886
473646;wrinkles-cream;sent;delivered;"2016-07-22 15:46:55";473646A;Отправлен;473646-473646A_360;Вручение;32021879
474566;prosta-cream;parcel-on-a-place;injob;"2016-07-22 14:41:18";474566C;"Товар в точке получения";474566-474566C_360;Возврат;32021898
473645;gemor-cream;sent;delivered;"2016-07-22 13:46:57";473645A;Отправлен;473645-473645A_360;Вручение;32021878
474542;joint-cream;sent;injob;"2016-07-22 14:23:55";474542A;Отправлен;474542-474542A_360;Возврат;32021897
473463;vari-cream-com;sent;delivered;"2016-07-22 14:53:44";473463A;Отправлен;473463-473463A_360;Вручение;32021871
474316;psorias-cream;sent;injob;"2016-07-22 13:56:18";474316A;Отправлен;474316-474316A_360;Возврат;32021889
