id;status;api_mark;statusCode;success;set_order_id
626341;injob;from_BetaPost_API;200;1;626341
631667;injob;from_BetaPost_API;200;1;631667
639773;delivered;from_BetaPost_API;2016-11-28;200;1;639773
639295;injob;from_BetaPost_API;200;1;639295
