id;status;api_mark;statusCode;success;set_order_id
481190;injob;from_BetaPost_API;200;1;481190
480932;injob;from_BetaPost_API;200;1;480932
480827;injob;from_BetaPost_API;200;1;480827
480782;injob;from_BetaPost_API;200;1;480782
480598;injob;from_BetaPost_API;200;1;480598
480457;injob;from_BetaPost_API;200;1;480457
480439;injob;from_BetaPost_API;200;1;480439
480653;delivered;from_BetaPost_API;2016-07-28;200;1;480653
480268;injob;from_BetaPost_API;200;1;480268
480582;delivered;from_BetaPost_API;2016-07-28;200;1;480582
480563;delivered;from_BetaPost_API;2016-07-28;200;1;480563
480555;delivered;from_BetaPost_API;2016-07-28;200;1;480555
481247;delivered;from_BetaPost_API;2016-07-28;200;1;481247
480867;delivered;from_BetaPost_API;2016-07-28;200;1;480867
480388;delivered;from_BetaPost_API;2016-07-28;200;1;480388
480280;delivered;from_BetaPost_API;2016-07-28;200;1;480280
479775;delivered;from_BetaPost_API;2016-07-28;200;1;479775
481242;injob;from_BetaPost_API;200;1;481242
481200;injob;from_BetaPost_API;200;1;481200
