order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
436038;fungus-cream;parcel-on-a-place;delivered;"2016-07-12 12:07:00";436038A;"Товар в точке получения";436038-436038A_291;Вручение;CB016538716RU
445269;joint-cream;parcel-on-a-place;delivered;"2016-07-12 15:55:00";445269A;"Товар в точке получения";445269-445269A_294;Вручение;CB016539760RU
449422;joint-cream;sent;parcel-on-a-place;"2016-07-12 08:46:00";449422A;Отправлен;449422-449422A_300;"Прибыло в город назначения";CB016540405RU
460374;vari-cream-com;sent;injob;"2016-07-12 13:22:03";460374A;Отправлен;460374-460374A_323;Возврат;32021383
459875;wrinkles-cream;sent;injob;"2016-07-12 15:05:40";459875A;Отправлен;459875-459875A_323;Возврат;32021367
460582;joint-cream;sent;delivered;"2016-07-12 15:30:26";460582A;Отправлен;460582-460582A_323;Вручение;32021392
460375;cream-masthopaty;sent;delivered;"2016-07-12 19:42:50";460375A;Отправлен;460375-460375A_323;Вручение;32021384
460328;psorias-cream;sent;delivered;"2016-07-12 15:20:59";460328C;Отправлен;460328-460328C_323;Вручение;32021382
460283;wrinkles-cream;sent;delivered;"2016-07-12 18:35:13";460283A;Отправлен;460283-460283A_323;Вручение;32021381
460069;wrinkles-cream;sent;delivered;"2016-07-12 19:37:54";460069A;Отправлен;460069-460069A_323;Вручение;32021377
459932;vari-cream-com;sent;delivered;"2016-07-12 16:29:28";459932A;Отправлен;459932-459932A_323;Вручение;32021372
459916;gemor-cream;sent;delivered;"2016-07-12 16:14:34";459916A;Отправлен;459916-459916A_323;Вручение;32021371
459878;gemor-cream;sent;delivered;"2016-07-12 19:38:16";459878A;Отправлен;459878-459878A_323;Вручение;32021368
455352;psorias-cream;sent;injob;"2016-07-12 16:57:38";455352A;Отправлен;455352-455352A_325;Возврат;32021404
463609;vari-cream-com;sent;injob;"2016-07-12 16:37:31";463609A;Отправлен;463609-463609A_325;Возврат;32021432
460349;vari-cream-com;sent;delivered;"2016-07-12 18:32:26";460349A;Отправлен;460349-460349A_325;Вручение;32021415
450581;vari-cream-com;sent;delivered;"2016-07-12 16:58:04";450581A;Отправлен;450581-450581A_325;Вручение;32021402
463866;gemor-cream;sent;delivered;"2016-07-12 16:40:51";463866A;Отправлен;463866-463866A_325;Вручение;32021438
463645;joint-cream;sent;delivered;"2016-07-12 13:06:51";463645A;Отправлен;463645-463645A_325;Вручение;32021434
463622;vari-cream-com;sent;delivered;"2016-07-12 16:15:32";463622A;Отправлен;463622-463622A_325;Вручение;32021433
463576;joint-cream;sent;delivered;"2016-07-12 15:58:56";463576A;Отправлен;463576-463576A_325;Вручение;32021430
463455;gemor-cream;sent;delivered;"2016-07-12 19:41:02";463455A;Отправлен;463455-463455A_325;Вручение;32021427
