id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
536413;delivered;from_BetaPost_API;2016-09-27;200;1;536413
541812;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;541812
542432;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;542432
548710;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;548710
549091;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;549091
548856;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;548856
549191;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;549191
551452;delivered;from_BetaPost_API;2016-09-27;200;1;551452
551454;delivered;from_BetaPost_API;2016-09-27;200;1;551454
550303;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;550303
550625;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;550625
551113;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;551113
551630;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;551630
550821;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;550821
549116;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;549116
552692;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;552692
549813;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;549813
558284;delivered;from_BetaPost_API;2016-09-27;200;1;558284
557864;delivered;from_BetaPost_API;2016-09-26;200;1;557864
561618;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;561618
559912;delivered;from_BetaPost_API;2016-09-27;200;1;559912
560202;delivered;from_BetaPost_API;2016-09-27;200;1;560202
560215;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;560215
561135;delivered;from_BetaPost_API;2016-09-27;200;1;561135
558030;delivered;from_BetaPost_API;2016-09-27;200;1;558030
559247;delivered;from_BetaPost_API;2016-09-27;200;1;559247
561418;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;561418
561064;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;561064
561075;delivered;from_BetaPost_API;2016-09-27;200;1;561075
559980;delivered;from_BetaPost_API;2016-09-27;200;1;559980
558746;delivered;from_BetaPost_API;2016-09-27;200;1;558746
559840;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;559840
559332;delivered;from_BetaPost_API;2016-09-27;200;1;559332
561783;delivered;from_BetaPost_API;2016-09-27;200;1;561783
560958;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;560958
561261;delivered;from_BetaPost_API;2016-09-27;200;1;561261
561714;delivered;from_BetaPost_API;2016-09-27;200;1;561714
559459;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;559459
560208;delivered;from_BetaPost_API;2016-09-27;200;1;560208
559153;delivered;from_BetaPost_API;2016-09-27;200;1;559153
561380;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;561380
561763;delivered;from_BetaPost_API;2016-09-27;200;1;561763
560356;parcel-on-a-place;from_BetaPost_API;2016-09-27;200;1;560356
559255;delivered;from_BetaPost_API;2016-09-27;200;1;559255
