id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
501088;delivered;from_BetaPost_API;2016-09-07;200;1;501088
534781;delivered;from_BetaPost_API;2016-09-07;200;1;534781
534382;delivered;from_BetaPost_API;2016-09-07;200;1;534382
533665;delivered;from_BetaPost_API;2016-09-06;200;1;533665
535884;delivered;from_BetaPost_API;2016-09-07;200;1;535884
535218;delivered;from_BetaPost_API;2016-09-07;200;1;535218
535546;delivered;from_BetaPost_API;2016-09-07;200;1;535546
533817;delivered;from_BetaPost_API;2016-09-06;200;1;533817
535106;delivered;from_BetaPost_API;2016-09-06;200;1;535106
535817;delivered;from_BetaPost_API;2016-09-06;200;1;535817
537426;delivered;from_BetaPost_API;2016-09-07;200;1;537426
536641;delivered;from_BetaPost_API;2016-09-07;200;1;536641
537238;parcel-on-a-place;from_BetaPost_API;2016-09-07;200;1;537238
536826;delivered;from_BetaPost_API;2016-09-07;200;1;536826
536740;parcel-on-a-place;from_BetaPost_API;2016-09-07;200;1;536740
535915;delivered;from_BetaPost_API;2016-09-07;200;1;535915
537261;delivered;from_BetaPost_API;2016-09-07;200;1;537261
537714;parcel-on-a-place;from_BetaPost_API;2016-09-07;200;1;537714
536548;delivered;from_BetaPost_API;2016-09-07;200;1;536548
536623;delivered;from_BetaPost_API;2016-09-07;200;1;536623
537586;delivered;from_BetaPost_API;2016-09-07;200;1;537586
537217;delivered;from_BetaPost_API;2016-09-07;200;1;537217
536330;delivered;from_BetaPost_API;2016-09-07;200;1;536330
537584;delivered;from_BetaPost_API;2016-09-07;200;1;537584
536946;delivered;from_BetaPost_API;2016-09-07;200;1;536946
536642;delivered;from_BetaPost_API;2016-09-07;200;1;536642
536845;delivered;from_BetaPost_API;2016-09-07;200;1;536845
536666;delivered;from_BetaPost_API;2016-09-07;200;1;536666
