id;status;api_mark;statusCode;success;set_order_id
470284;injob;from_BetaPost_API;200;1;470284
469693;injob;from_BetaPost_API;200;1;469693
469116;injob;from_BetaPost_API;200;1;469116
471222;injob;from_BetaPost_API;200;1;471222
468759;injob;from_BetaPost_API;200;1;468759
472018;delivered;from_BetaPost_API;2016-07-20;200;1;472018
472075;injob;from_BetaPost_API;200;1;472075
472041;injob;from_BetaPost_API;200;1;472041
471740;injob;from_BetaPost_API;200;1;471740
