order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
499642;vari-cream-com;sent;parcel-on-a-place;"2016-08-17 09:25:12";499642A;Отправлен;499642-499642A_412;Невручение;32022629
504082;psorias-cream;sent;parcel-on-a-place;"2016-08-17 12:02:18";504082A;Отправлен;504082-504082A_423;Невручение;32022784
503919;vari-cream-com;sent;delivered;"2016-08-17 09:40:15";503919A;Отправлен;503919-503919A_423;Вручение;32022777
505152;joint-cream;sent;delivered;"2016-08-17 11:25:47";505152A;Отправлен;505152-505152A_423;Вручение;32022818
504663;joint-cream;sent;delivered;"2016-08-17 10:28:49";504663A;Отправлен;504663-504663A_423;Вручение;32022801
505997;joint-cream;sent;delivered;"2016-08-17 09:48:25";505997A;Отправлен;505997-505997A_423;Вручение;32022848
505719;prosta-cream;sent;delivered;"2016-08-17 11:32:59";505719A;Отправлен;505719-505719A_423;Вручение;32022837
507076;vari-cream-com;sent;delivered;"2016-08-17 09:53:32";507076A;Отправлен;507076-507076A_423;Вручение;32022872
507906;joint-cream;sent;delivered;"2016-08-17 09:22:31";507906A;Отправлен;507906-507906A_423;Вручение;32022893
505029;vari-cream-com;sent;delivered;"2016-08-17 09:49:49";505029A;Отправлен;505029-505029A_423;Вручение;32022811
506721;vari-cream-com;sent;delivered;"2016-08-17 11:30:07";506721A;Отправлен;506721-506721A_423;Вручение;32022859
505677;vari-cream-com;sent;delivered;"2016-08-17 10:49:17";505677A;Отправлен;505677-505677A_423;Вручение;32022835
505462;psorias-cream;sent;parcel-on-a-place;"2016-08-17 10:00:00";505462A;Отправлен;505462-505462A_423;"Прибыло в город назначения";32022831
507270;joint-cream;sent;delivered;"2016-08-17 11:36:07";507270A;Отправлен;507270-507270A_423;Вручение;32022880
506200;joint-cream;sent;parcel-on-a-place;"2016-08-17 09:36:00";506200A;Отправлен;506200-506200A_423;Невручение;32022854
504258;vari-cream-com;sent;delivered;"2016-08-17 09:15:00";504258A;Отправлен;504258-504258A_423;Вручение;32022786
508228;gemor-cream;sent;delivered;"2016-08-17 10:32:28";508228A;Отправлен;508228-508228A_428;Вручение;32022992
509187;wrinkles-cream;sent;delivered;"2016-08-17 11:52:18";509187A;Отправлен;509187-509187A_428;Вручение;32023021
508509;prosta-cream;sent;delivered;"2016-08-17 11:14:43";508509A;Отправлен;508509-508509A_428;Вручение;32023001
508651;joint-cream;sent;delivered;"2016-08-17 10:32:50";508651A;Отправлен;508651-508651A_428;Вручение;32023008
508642;joint-cream;sent;parcel-on-a-place;"2016-08-17 12:02:18";508642A;Отправлен;508642-508642A_428;Невручение;32023007
507345;vari-cream-com;sent;delivered;"2016-08-17 09:54:36";507345A;Отправлен;507345-507345A_428;Вручение;32022980
508339;joint-cream;sent;parcel-on-a-place;"2016-08-17 12:02:18";508339A;Отправлен;508339-508339A_428;Невручение;32022995
508891;joint-cream;sent;delivered;"2016-08-17 11:50:19";508891A;Отправлен;508891-508891A_428;Вручение;32023015
508473;vari-cream-com;sent;parcel-on-a-place;"2016-08-17 11:18:27";508473A;Отправлен;508473-508473A_428;Невручение;32022999
508746;vari-cream-com;sent;delivered;"2016-08-17 09:28:43";508746A;Отправлен;508746-508746A_428;Вручение;32023011
507841;vari-cream-com;sent;parcel-on-a-place;"2016-08-17 09:24:42";507841A;Отправлен;507841-507841A_428;Невручение;32022983
508553;vari-cream-com;sent;delivered;"2016-08-17 11:02:59";508553A;Отправлен;508553-508553A_428;Вручение;32023002
503862;joint-cream;sent;parcel-on-a-place;"2016-08-17 10:05:50";503862A;Отправлен;503862-503862A_428;Невручение;32022979
