id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
508723;delivered;from_BetaPost_API;2016-09-12;200;1;508723
511665;delivered;from_BetaPost_API;2016-09-12;200;1;511665
498002;delivered;from_BetaPost_API;2016-09-12;200;1;498002
529419;delivered;from_BetaPost_API;2016-09-12;200;1;529419
530190;delivered;from_BetaPost_API;2016-09-12;200;1;530190
530689;delivered;from_BetaPost_API;2016-09-12;200;1;530689
532341;delivered;from_BetaPost_API;2016-09-13;200;1;532341
530733;delivered;from_BetaPost_API;2016-09-12;200;1;530733
544582;parcel-on-a-place;from_BetaPost_API;2016-09-13;200;1;544582
544332;delivered;from_BetaPost_API;2016-09-13;200;1;544332
541993;parcel-on-a-place;from_BetaPost_API;2016-09-13;200;1;541993
542971;parcel-on-a-place;from_BetaPost_API;2016-09-13;200;1;542971
542339;delivered;from_BetaPost_API;2016-09-13;200;1;542339
544670;parcel-on-a-place;from_BetaPost_API;2016-09-13;200;1;544670
543681;delivered;from_BetaPost_API;2016-09-13;200;1;543681
542341;parcel-on-a-place;from_BetaPost_API;2016-09-13;200;1;542341
542800;delivered;from_BetaPost_API;2016-09-13;200;1;542800
542057;parcel-on-a-place;from_BetaPost_API;2016-09-13;200;1;542057
541440;delivered;from_BetaPost_API;2016-09-13;200;1;541440
542332;parcel-on-a-place;from_BetaPost_API;2016-09-13;200;1;542332
542657;delivered;from_BetaPost_API;2016-09-13;200;1;542657
542446;parcel-on-a-place;from_BetaPost_API;2016-09-13;200;1;542446
542195;delivered;from_BetaPost_API;2016-09-13;200;1;542195
537198;delivered;from_BetaPost_API;2016-09-13;200;1;537198
544380;delivered;from_BetaPost_API;2016-09-13;200;1;544380
542160;delivered;from_BetaPost_API;2016-09-13;200;1;542160
541558;delivered;from_BetaPost_API;2016-09-13;200;1;541558
542725;delivered;from_BetaPost_API;2016-09-13;200;1;542725
541801;delivered;from_BetaPost_API;2016-09-13;200;1;541801
543825;delivered;from_BetaPost_API;2016-09-13;200;1;543825
541611;delivered;from_BetaPost_API;2016-09-13;200;1;541611
542174;delivered;from_BetaPost_API;2016-09-13;200;1;542174
