id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
482262;delivered;from_BetaPost_API;2016-08-31;200;1;482262
482006;delivered;from_BetaPost_API;2016-08-31;200;1;482006
484183;delivered;from_BetaPost_API;2016-08-31;200;1;484183
499112;delivered;from_BetaPost_API;2016-08-31;200;1;499112
501232;delivered;from_BetaPost_API;2016-08-31;200;1;501232
505332;delivered;from_BetaPost_API;2016-08-30;200;1;505332
508789;delivered;from_BetaPost_API;2016-08-30;200;1;508789
494471;delivered;from_BetaPost_API;2016-08-31;200;1;494471
509038;delivered;from_BetaPost_API;2016-08-31;200;1;509038
511198;delivered;from_BetaPost_API;2016-08-31;200;1;511198
512509;parcel-on-a-place;from_BetaPost_API;2016-08-31;200;1;512509
511447;delivered;from_BetaPost_API;2016-08-31;200;1;511447
514536;delivered;from_BetaPost_API;2016-08-31;200;1;514536
515431;delivered;from_BetaPost_API;2016-08-31;200;1;515431
512371;delivered;from_BetaPost_API;2016-08-31;200;1;512371
514741;delivered;from_BetaPost_API;2016-08-31;200;1;514741
516407;parcel-on-a-place;from_BetaPost_API;2016-08-31;200;1;516407
516011;parcel-on-a-place;from_BetaPost_API;2016-08-31;200;1;516011
516490;parcel-on-a-place;from_BetaPost_API;2016-08-31;200;1;516490
516368;parcel-on-a-place;from_BetaPost_API;2016-08-31;200;1;516368
516580;delivered;from_BetaPost_API;2016-08-31;200;1;516580
521074;delivered;from_BetaPost_API;2016-08-31;200;1;521074
526377;delivered;from_BetaPost_API;2016-08-31;200;1;526377
526295;delivered;from_BetaPost_API;2016-08-31;200;1;526295
525186;delivered;from_BetaPost_API;2016-08-31;200;1;525186
523529;delivered;from_BetaPost_API;2016-08-31;200;1;523529
529445;delivered;from_BetaPost_API;2016-08-31;200;1;529445
529323;delivered;from_BetaPost_API;2016-08-31;200;1;529323
528451;delivered;from_BetaPost_API;2016-08-31;200;1;528451
529794;delivered;from_BetaPost_API;2016-08-31;200;1;529794
529165;delivered;from_BetaPost_API;2016-08-31;200;1;529165
529867;delivered;from_BetaPost_API;2016-08-31;200;1;529867
529125;parcel-on-a-place;from_BetaPost_API;2016-08-31;200;1;529125
527340;delivered;from_BetaPost_API;2016-08-31;200;1;527340
529559;delivered;from_BetaPost_API;2016-08-31;200;1;529559
