order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
489359;psorias-cream;parcel-on-a-place;delivered;"2016-08-17 10:06:00";489359A;"Товар в точке получения";489359-489359A_390;Вручение;CB016555524RU
499310;psorias-cream;sent;parcel-on-a-place;"2016-08-17 13:02:06";499310A;Отправлен;499310-499310A_408;Невручение;32022611
503769;prosta-cream;parcel-on-a-place;delivered;"2016-08-17 14:52:34";503769A;"Товар в точке получения";503769-503769A_420;Вручение;32022768
505261;joint-cream;sent;delivered;"2016-08-17 14:43:25";505261A;Отправлен;505261-505261A_423;Вручение;32022823
504474;gemor-cream;sent;delivered;"2016-08-17 12:19:43";504474A;Отправлен;504474-504474A_423;Вручение;32022796
505716;joint-cream;sent;delivered;"2016-08-17 13:33:17";505716A;Отправлен;505716-505716A_423;Вручение;32022836
507860;joint-cream;sent;delivered;"2016-08-17 13:23:29";507860A;Отправлен;507860-507860A_423;Вручение;32022892
504702;vari-cream-com;sent;delivered;"2016-08-17 14:13:16";504702A;Отправлен;504702-504702A_423;Вручение;32022802
504076;joint-cream;sent;delivered;"2016-08-17 12:07:26";504076A;Отправлен;504076-504076A_423;Вручение;32022783
507759;joint-cream;sent;delivered;"2016-08-17 12:04:38";507759A;Отправлен;507759-507759A_423;Вручение;32022889
505055;joint-cream;sent;delivered;"2016-08-17 12:12:30";505055A;Отправлен;505055-505055A_423;Вручение;32022813
507038;psorias-cream;sent;delivered;"2016-08-17 11:25:46";507038A;Отправлен;507038-507038A_423;Вручение;32022871
504418;fungus-cream;sent;delivered;"2016-08-17 11:07:37";504418A;Отправлен;504418-504418A_423;Вручение;32022792
504409;joint-cream;sent;delivered;"2016-08-17 12:28:13";504409A;Отправлен;504409-504409A_423;Вручение;32022791
507029;vari-cream-com;sent;delivered;"2016-08-17 14:49:10";507029A;Отправлен;507029-507029A_423;Вручение;32022870
505517;joint-cream;sent;delivered;"2016-08-17 13:21:02";505517A;Отправлен;505517-505517A_423;Вручение;32022832
504279;joint-cream;sent;delivered;"2016-08-17 14:48:03";504279A;Отправлен;504279-504279A_423;Вручение;32022788
505786;vari-cream-com;sent;parcel-on-a-place;"2016-08-17 12:33:36";505786A;Отправлен;505786-505786A_423;Невручение;32022841
507810;psorias-cream;sent;delivered;"2016-08-17 14:05:52";507810A;Отправлен;507810-507810A_423;Вручение;32022891
509029;vari-cream-com;sent;delivered;"2016-08-17 14:31:25";509029A;Отправлен;509029-509029A_428;Вручение;32023018
508613;vari-cream-com;sent;delivered;"2016-08-17 14:48:30";508613A;Отправлен;508613-508613A_428;Вручение;32023006
509001;joint-cream;sent;delivered;"2016-08-17 12:41:11";509001A;Отправлен;509001-509001A_428;Вручение;32023017
508676;gemor-cream;sent;parcel-on-a-place;"2016-08-17 14:56:19";508676A;Отправлен;508676-508676A_428;Невручение;32023009
508090;joint-cream;sent;parcel-on-a-place;"2016-08-17 12:49:39";508090A;Отправлен;508090-508090A_428;Невручение;32022989
508731;gemor-cream;sent;parcel-on-a-place;"2016-08-17 14:49:20";508731A;Отправлен;508731-508731A_428;Невручение;32023010
