id;status;api_mark;statusCode;success;set_order_id
483096;injob;from_BetaPost_API;200;1;483096
482734;injob;from_BetaPost_API;200;1;482734
482993;delivered;from_BetaPost_API;2016-07-30;200;1;482993
482886;delivered;from_BetaPost_API;2016-07-30;200;1;482886
482689;delivered;from_BetaPost_API;2016-07-30;200;1;482689
483746;injob;from_BetaPost_API;200;1;483746
483268;injob;from_BetaPost_API;200;1;483268
483229;injob;from_BetaPost_API;200;1;483229
