id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
499133;delivered;from_BetaPost_API;2016-08-30;200;1;499133
514002;delivered;from_BetaPost_API;2016-08-30;200;1;514002
513800;delivered;from_BetaPost_API;2016-08-30;200;1;513800
513054;delivered;from_BetaPost_API;2016-08-30;200;1;513054
519511;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;519511
520981;delivered;from_BetaPost_API;2016-08-30;200;1;520981
524086;delivered;from_BetaPost_API;2016-08-30;200;1;524086
524132;delivered;from_BetaPost_API;2016-08-30;200;1;524132
520968;delivered;from_BetaPost_API;2016-08-30;200;1;520968
526878;delivered;from_BetaPost_API;2016-08-30;200;1;526878
524621;delivered;from_BetaPost_API;2016-08-30;200;1;524621
525688;delivered;from_BetaPost_API;2016-08-30;200;1;525688
526149;delivered;from_BetaPost_API;2016-08-30;200;1;526149
526445;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;526445
524152;delivered;from_BetaPost_API;2016-08-30;200;1;524152
525730;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;525730
525755;delivered;from_BetaPost_API;2016-08-30;200;1;525755
523990;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;523990
523575;delivered;from_BetaPost_API;2016-08-30;200;1;523575
523765;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;523765
526252;delivered;from_BetaPost_API;2016-08-30;200;1;526252
526327;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;526327
526813;delivered;from_BetaPost_API;2016-08-30;200;1;526813
525543;delivered;from_BetaPost_API;2016-08-30;200;1;525543
526961;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;526961
524628;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;524628
526156;delivered;from_BetaPost_API;2016-08-30;200;1;526156
524009;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;524009
524165;delivered;from_BetaPost_API;2016-08-30;200;1;524165
526312;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;526312
526501;delivered;from_BetaPost_API;2016-08-30;200;1;526501
523636;delivered;from_BetaPost_API;2016-08-30;200;1;523636
523207;parcel-on-a-place;from_BetaPost_API;2016-08-30;200;1;523207
