order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
489982;joint-cream;parcel-on-a-place;delivered;"2016-08-13 13:57:00";489982A;"Товар в точке получения";489982-489982A_390;Вручение;CB016555396RU
500147;vari-cream-com;sent;parcel-on-a-place;"2016-08-15 09:16:32";500147A;Отправлен;500147-500147A_412;Невручение;32022654
499656;vari-cream-com;parcel-on-a-place;delivered;"2016-08-15 11:04:23";499656C;"Товар в точке получения";499656-499656C_412;Вручение;32022630
500249;wrinkles-cream;sent;delivered;"2016-08-15 09:59:12";500249A;Отправлен;500249-500249A_416;Вручение;32022684
503784;joint-cream;sent;parcel-on-a-place;"2016-08-15 10:13:50";503784A;Отправлен;503784-503784A_420;Невручение;32022769
498537;joint-cream;sent;delivered;"2016-08-15 10:24:04";498537A;Отправлен;498537-498537A_420;Вручение;32022728
502703;vari-cream-com;sent;delivered;"2016-08-15 09:44:47";502703A;Отправлен;502703-502703A_420;Вручение;32022743
503750;joint-cream;sent;parcel-on-a-place;"2016-08-15 10:24:11";503750A;Отправлен;503750-503750A_420;Невручение;32022767
