order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
569847;gemor-cream;parcel-on-a-place;delivered;"2016-10-21 11:11:00";569847A;"Товар в точке получения";569847-569847A_535;Вручение;CB016567394RU
572981;joint-cream;parcel-on-a-place;delivered;"2016-10-20 13:55:00";572981A;"Товар в точке получения";572981-572981A_541;Вручение;CB016567519RU
575483;vari-cream-com;parcel-on-a-place;delivered;"2016-10-21 16:29:00";575483A;"Товар в точке получения";575483-575483A_546;Вручение;CB016567598RU
577443;psorias-cream;parcel-on-a-place;delivered;"2016-10-21 09:43:00";577443C;"Товар в точке получения";577443-577443C_550;Вручение;CB016567791RU
582864;wrinkles-cream;parcel-on-a-place;delivered;"2016-10-21 15:30:00";582864A;"Товар в точке получения";582864-582864A_553;Вручение;CB016567845RU
585014;joint-cream;parcel-on-a-place;delivered;"2016-10-21 14:20:00";585014A;"Товар в точке получения";585014-585014A_557;Вручение;CB016567933RU
592361;joint-cream;parcel-on-a-place;delivered;"2016-10-20 23:00:00";592361A;"Товар в точке получения";592361-592361A_566;Вручение;32024536
591865;joint-cream;parcel-on-a-place;delivered;"2016-10-21 16:18:01";591865A;"Товар в точке получения";591865-591865A_566;Вручение;32024530
594418;joint-cream;sent;delivered;"2016-10-21 19:21:42";594418A;Отправлен;594418-594418A_571;Вручение;32024553
595471;psorias-cream;sent;delivered;"2016-10-21 16:52:52";595471A;Отправлен;595471-595471A_571;Вручение;32024561
595049;vari-cream-com;sent;delivered;"2016-10-21 16:35:38";595049A;Отправлен;595049-595049A_571;Вручение;32024560
594606;fungus-cream;sent;delivered;"2016-10-21 16:12:03";594606A;Отправлен;594606-594606A_571;Вручение;32024556
594485;joint-cream;sent;delivered;"2016-10-21 17:44:42";594485A;Отправлен;594485-594485A_571;Вручение;32024554
594735;joint-cream;sent;delivered;"2016-10-21 15:14:47";594735A;Отправлен;594735-594735A_571;Вручение;32024557
