order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
424277;vari-cream-com;parcel-on-a-place;delivered;"2016-07-15 17:41:00";424277A;"Товар в точке получения";424277-424277A_259;Вручение;CB014104031RU
423834;vari-cream-com;parcel-on-a-place;delivered;"2016-07-15 12:41:00";423834A;"Товар в точке получения";423834-423834A_259;Вручение;CB014103963RU
444652;vari-cream-com;parcel-on-a-place;delivered;"2016-07-15 21:06:00";444652A;"Товар в точке получения";444652-444652A_290;Вручение;CB016538870RU
449271;vari-cream-com;parcel-on-a-place;delivered;"2016-07-16 15:37:00";449271A;"Товар в точке получения";449271-449271A_299;Вручение;CB016540785RU
448386;gemor-cream;problem;delivered;"2016-07-16 20:00:00";448386A;Доставлять;448386-448386A_299;Вручение;CB016540462RU
446979;gemor-cream;parcel-on-a-place;delivered;"2016-07-15 20:47:00";446979A;"Товар в точке получения";446979-446979A_299;Вручение;CB016539963RU
451881;vari-cream-com;parcel-on-a-place;delivered;"2016-07-15 22:56:00";451881A;"Товар в точке получения";451881-451881A_304;Вручение;CB016541967RU
453454;vari-cream-com;parcel-on-a-place;delivered;"2016-07-16 16:33:00";453454A;"Товар в точке получения";453454-453454A_307;Вручение;CB016542525RU
453262;vari-cream-com;parcel-on-a-place;delivered;"2016-07-16 18:16:00";453262A;"Товар в точке получения";453262-453262A_307;Вручение;CB016542724RU
452555;psorias-cream;parcel-on-a-place;delivered;"2016-07-17 15:46:00";452555A;"Товар в точке получения";452555-452555A_307;Вручение;CB016542596RU
455554;vari-cream-com;parcel-on-a-place;delivered;"2016-07-15 14:06:00";455554A;"Товар в точке получения";455554-455554A_312;Вручение;CB016544115RU
455170;vari-cream-com;parcel-on-a-place;delivered;"2016-07-15 18:08:00";455170A;"Товар в точке получения";455170-455170A_312;Вручение;CB016543906RU
455039;vari-cream-com;parcel-on-a-place;delivered;"2016-07-15 20:30:00";455039A;"Товар в точке получения";455039-455039A_312;Вручение;CB016543999RU
454750;vari-cream-com;parcel-on-a-place;delivered;"2016-07-16 14:50:00";454750A;"Товар в точке получения";454750-454750A_312;Вручение;CB016543897RU
456446;vari-cream-com;parcel-on-a-place;delivered;"2016-07-15 22:34:00";456446A;"Товар в точке получения";456446-456446A_312;Вручение;CB016544359RU
458106;psorias-cream;parcel-on-a-place;delivered;"2016-07-15 19:55:00";458106A;"Товар в точке получения";458106-458106A_315;Вручение;CB016544610RU
457942;vari-cream-com;parcel-on-a-place;delivered;"2016-07-15 18:45:00";457942A;"Товар в точке получения";457942-457942A_315;Вручение;CB016544416RU
455928;vari-cream-com;parcel-on-a-place;delivered;"2016-07-15 16:09:00";455928A;"Товар в точке получения";455928-455928A_315;Вручение;CB016544699RU
460235;vari-cream-com;sent;parcel-on-a-place;"2016-07-17 12:29:00";460235A;Отправлен;460235-460235A_321;Невручение;CB016545558RU
459526;psorias-cream;sent;parcel-on-a-place;"2016-07-17 15:36:00";459526A;Отправлен;459526-459526A_321;Невручение;CB016545601RU
459669;gemor-cream;sent;delivered;"2016-07-17 16:14:00";459669A;Отправлен;459669-459669A_321;Вручение;CB016545385RU
458526;vari-cream-com;sent;parcel-on-a-place;"2016-07-17 15:52:00";458526A;Отправлен;458526-458526A_321;Невручение;CB016545252RU
455810;vari-cream-com;sent;parcel-on-a-place;"2016-07-17 15:55:00";455810A;Отправлен;455810-455810A_321;Невручение;CB016545632RU
462469;vari-cream-com;sent;parcel-on-a-place;"2016-07-17 12:56:00";462469A;Отправлен;462469-462469A_326;Невручение;CB016546139RU
460393;vari-cream-com;sent;parcel-on-a-place;"2016-07-17 12:56:00";460393A;Отправлен;460393-460393A_326;Невручение;CB016545875RU
466116;joint-cream;sent;injob;"2016-07-18 09:58:11";466116A;Отправлен;466116-466116A_335;Возврат;32021615
