id;status;api_mark;date_of_arrival;statusCode;success;set_order_id
790533;parcel-on-a-place;from_BetaPost_API;2017-03-17;200;1;790533
795531;parcel-on-a-place;from_BetaPost_API;2017-03-17;200;1;795531
