order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
401952;joint-cream;parcel-on-a-place;delivered;"2016-06-16 14:43:00";401952A;"Товар в точке получения";401952-401952A_214;Вручение;CB014096278RU
407754;wrinkles-cream;parcel-on-a-place;delivered;"2016-06-16 19:05:00";407754A;"Товар в точке получения";407754-407754A_228;Вручение;CB014099022RU
415286;vari-cream-com;parcel-on-a-place;delivered;"2016-06-16 22:27:00";415286A;"Товар в точке получения";415286-415286A_237;Вручение;CB014100499RU
413229;psorias-cream;sent;delivered;"2016-06-16 14:41:00";413229A;Отправлен;413229-413229A_238;Вручение;CB014100922RU
416460;vari-cream-com;sent;delivered;"2016-06-15 18:10:00";416460A;Отправлен;416460-416460A_242;Вручение;CB014101154RU
418257;psorias-cream;sent;parcel-on-a-place;"2016-06-16 13:05:00";418257A;Отправлен;418257-418257A_251;Невручение;CB014101826RU
417324;joint-cream;sent;parcel-on-a-place;"2016-06-16 12:31:00";417324A;Отправлен;417324-417324A_251;Невручение;CB014101809RU
419198;wrinkles-cream;sent;parcel-on-a-place;"2016-06-16 12:14:00";419198A;Отправлен;419198-419198A_251;Невручение;CB014101715RU
419686;gemor-cream;sent;delivered;"2016-06-15 08:50:00";419686A;Отправлен;419686-419686A_254;Вручение;CB014102424RU
419678;prosta-cream;sent;delivered;"2016-06-16 08:39:00";419678A;Отправлен;419678-419678A_254;Вручение;CB014102248RU
420012;joint-cream;sent;delivered;"2016-06-16 17:58:00";420012A;Отправлен;420012-420012A_253;Вручение;CB014102336RU
419842;psorias-cream;parcel-on-a-place;delivered;"2016-06-16 19:03:00";419842A;"Товар в точке получения";419842-419842A_253;Вручение;CB014102384RU
423033;vari-cream-com;sent;parcel-on-a-place;"2016-06-16 12:52:00";423033A;Отправлен;423033-423033A_256;Невручение;CB014103345RU
422915;wrinkles-cream;sent;parcel-on-a-place;"2016-06-16 13:12:00";422915A;Отправлен;422915-422915A_256;Невручение;CB014102662RU
422639;vari-cream-com;sent;parcel-on-a-place;"2016-06-16 15:06:00";422639A;Отправлен;422639-422639A_256;Невручение;CB014103067RU
423470;psorias-cream;sent;delivered;"2016-06-16 16:44:00";423470A;Отправлен;423470-423470A_257;Вручение;CB014102866RU
423501;vari-cream-com;sent;parcel-on-a-place;"2016-06-16 11:41:00";423501A;Отправлен;423501-423501A_256;Невручение;CB014102628RU
422607;vari-cream-com;sent;parcel-on-a-place;"2016-06-16 16:42:00";422607A;Отправлен;422607-422607A_256;Невручение;CB014103138RU
423456;vari-cream-com;sent;parcel-on-a-place;"2016-06-16 12:42:00";423456A;Отправлен;423456-423456A_256;Невручение;CB014103053RU
423452;psorias-cream;sent;parcel-on-a-place;"2016-06-16 14:12:00";423452A;Отправлен;423452-423452A_256;Невручение;CB014102852RU
422513;vari-cream-com;sent;parcel-on-a-place;"2016-06-16 12:46:00";422513A;Отправлен;422513-422513A_256;Невручение;CB014102631RU
423368;psorias-cream;sent;parcel-on-a-place;"2016-06-16 15:47:00";423368A;Отправлен;423368-423368A_256;Невручение;CB014102818RU
422357;vari-cream-com;sent;parcel-on-a-place;"2016-06-16 11:51:00";422357A;Отправлен;422357-422357A_256;Невручение;CB014103019RU
422925;psorias-cream;sent;delivered;"2016-06-15 17:19:00";422925A;Отправлен;422925-422925A_257;Вручение;CB014103481RU
423316;gemor-cream;sent;parcel-on-a-place;"2016-06-16 18:29:00";423316A;Отправлен;423316-423316A_256;Невручение;CB014102588RU
422212;psorias-cream;sent;parcel-on-a-place;"2016-06-16 12:55:00";422212A;Отправлен;422212-422212A_256;Невручение;CB014103305RU
422789;prosta-cream;sent;delivered;"2016-06-16 15:45:00";422789A;Отправлен;422789-422789A_257;Вручение;CB014103257RU
421631;vari-cream-com;sent;parcel-on-a-place;"2016-06-16 16:16:00";421631A;Отправлен;421631-421631A_256;Невручение;CB014103209RU
421926;psorias-cream;sent;delivered;"2016-06-16 14:33:00";421926A;Отправлен;421926-421926A_257;Вручение;CB014102804RU
421442;cream-masthopaty;sent;parcel-on-a-place;"2016-06-16 13:12:00";421442A;Отправлен;421442-421442A_256;Невручение;CB014103455RU
421312;wrinkles-cream;sent;parcel-on-a-place;"2016-06-16 18:56:00";421312A;Отправлен;421312-421312A_256;Невручение;CB014103521RU
421230;gemor-cream;sent;parcel-on-a-place;"2016-06-16 17:44:00";421230A;Отправлен;421230-421230A_256;Невручение;CB014102849RU
420694;wrinkles-cream;sent;parcel-on-a-place;"2016-06-16 12:49:00";420694A;Отправлен;420694-420694A_256;Невручение;CB014102659RU
420385;vari-cream-com;sent;parcel-on-a-place;"2016-06-16 13:12:00";420385A;Отправлен;420385-420385A_256;Невручение;CB014102645RU
416137;wrinkles-cream;sent;parcel-on-a-place;"2016-06-16 10:40:00";416137A;Отправлен;416137-416137A_256;Невручение;CB014103549RU
424472;vari-cream-com;sent;parcel-on-a-place;"2016-06-16 12:52:00";424472A;Отправлен;424472-424472A_259;Невручение;CB014103875RU
424454;psorias-cream;sent;parcel-on-a-place;"2016-06-16 13:29:00";424454A;Отправлен;424454-424454A_259;Невручение;CB014103597RU
424215;psorias-cream;sent;parcel-on-a-place;"2016-06-16 14:48:00";424215A;Отправлен;424215-424215A_259;Невручение;CB014103645RU
423835;psorias-cream;sent;parcel-on-a-place;"2016-06-16 12:42:00";423835A;Отправлен;423835-423835A_259;Невручение;CB014103654RU
