order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
474984;vari-cream-com;parcel-on-a-place;delivered;"2016-08-26 13:11:00";474984A;"Товар в точке получения";474984-474984A_362;Вручение;CB016550218RU
496682;joint-cream;parcel-on-a-place;delivered;"2016-08-26 22:32:00";496682A;"Товар в точке получения";496682-496682A_402;Вручение;CB016557128RU
498613;joint-cream;parcel-on-a-place;delivered;"2016-08-26 13:33:00";498613A;"Товар в точке получения";498613-498613A_407;Вручение;CB016558123RU
499923;gemor-cream;parcel-on-a-place;delivered;"2016-08-26 18:14:00";499923A;"Товар в точке получения";499923-499923A_411;Вручение;CB016558361RU
499220;joint-cream;parcel-on-a-place;delivered;"2016-08-26 16:49:00";499220A;"Товар в точке получения";499220-499220A_411;Вручение;CB016558582RU
498895;wrinkles-cream;parcel-on-a-place;delivered;"2016-08-26 15:57:00";498895A;"Товар в точке получения";498895-498895A_410;Вручение;CB016558684RU
502955;joint-cream;parcel-on-a-place;delivered;"2016-08-27 15:20:00";502955A;"Товар в точке получения";502955-502955A_418;Вручение;CB016559163RU
501683;vari-cream-com;parcel-on-a-place;delivered;"2016-08-27 14:36:00";501683A;"Товар в точке получения";501683-501683A_418;Вручение;CB016559353RU
506798;psorias-cream;sent;parcel-on-a-place;"2016-08-26 11:39:00";506798C;Отправлен;506798-506798C_422;"Прибыло в город назначения";CB016559849RU
504553;gemor-cream;sent;parcel-on-a-place;"2016-08-26 08:56:00";504553A;Отправлен;504553-504553A_422;"Прибыло в город назначения";CB016559852RU
504482;vari-cream-com;sent;parcel-on-a-place;"2016-08-26 10:15:00";504482A;Отправлен;504482-504482A_422;"Прибыло в город назначения";CB016560175RU
507003;gemor-cream;parcel-on-a-place;delivered;"2016-08-26 13:21:00";507003A;"Товар в точке получения";507003-507003A_422;Вручение;CB016560056RU
503436;psorias-cream;sent;parcel-on-a-place;"2016-08-26 10:15:00";503436A;Отправлен;503436-503436A_422;"Прибыло в город назначения";CB016559835RU
506083;joint-cream;parcel-on-a-place;delivered;"2016-08-26 13:21:00";506083A;"Товар в точке получения";506083-506083A_422;Вручение;CB016559945RU
506628;wrinkles-cream;sent;parcel-on-a-place;"2016-08-26 08:39:00";506628A;Отправлен;506628-506628A_422;"Прибыло в город назначения";CB016559818RU
506577;joint-cream;sent;delivered;"2016-08-27 12:14:00";506577A;Отправлен;506577-506577A_422;Вручение;CB016560060RU
507493;cream-masthopaty;sent;parcel-on-a-place;"2016-08-26 09:20:00";507493A;Отправлен;507493-507493A_422;"Прибыло в город назначения";CB016559923RU
503643;joint-cream;sent;delivered;"2016-08-26 13:10:00";503643A;Отправлен;503643-503643A_422;Вручение;CB016559821RU
506382;joint-cream;sent;parcel-on-a-place;"2016-08-26 15:01:00";506382A;Отправлен;506382-506382A_422;"Прибыло в город назначения";CB016559588RU
503855;wrinkles-cream;sent;parcel-on-a-place;"2016-08-26 09:02:00";503855A;Отправлен;503855-503855A_422;"Прибыло в город назначения";CB016560039RU
505335;gemor-cream;sent;parcel-on-a-place;"2016-08-26 09:02:00";505335A;Отправлен;505335-505335A_422;"Прибыло в город назначения";CB016559971RU
504797;psorias-cream;sent;parcel-on-a-place;"2016-08-26 10:15:00";504797A;Отправлен;504797-504797A_422;"Прибыло в город назначения";CB016559906RU
503414;joint-cream;parcel-on-a-place;delivered;"2016-08-26 18:37:00";503414A;"Товар в точке получения";503414-503414A_425;Вручение;CB016560405RU
510007;prosta-cream;sent;parcel-on-a-place;"2016-08-26 08:39:00";510007A;Отправлен;510007-510007A_430;"Прибыло в город назначения";CB016560759RU
509118;joint-cream;sent;parcel-on-a-place;"2016-08-26 09:02:00";509118A;Отправлен;509118-509118A_430;"Прибыло в город назначения";CB016560626RU
510385;joint-cream;sent;delivered;"2016-08-27 11:02:00";510385A;Отправлен;510385-510385A_433;Вручение;CB016560847RU
511198;gemor-cream;sent;parcel-on-a-place;"2016-08-26 08:56:00";511198A;Отправлен;511198-511198A_433;"Прибыло в город назначения";CB016560833RU
511090;vari-cream-com;parcel-on-a-place;delivered;"2016-08-26 17:36:00";511090A;"Товар в точке получения";511090-511090A_433;Вручение;CB016560864RU
