id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
519885;delivered;from_BetaPost_API;2016-09-09;200;1;519885
520946;delivered;from_BetaPost_API;2016-09-08;200;1;520946
523178;delivered;from_BetaPost_API;2016-09-09;200;1;523178
525935;delivered;from_BetaPost_API;2016-09-08;200;1;525935
532798;delivered;from_BetaPost_API;2016-09-09;200;1;532798
536705;delivered;from_BetaPost_API;2016-09-09;200;1;536705
536740;delivered;from_BetaPost_API;2016-09-08;200;1;536740
537726;delivered;from_BetaPost_API;2016-09-09;200;1;537726
538253;delivered;from_BetaPost_API;2016-09-08;200;1;538253
538210;delivered;from_BetaPost_API;2016-09-08;200;1;538210
537236;delivered;from_BetaPost_API;2016-09-09;200;1;537236
539339;delivered;from_BetaPost_API;2016-09-09;200;1;539339
539872;delivered;from_BetaPost_API;2016-09-09;200;1;539872
539061;delivered;from_BetaPost_API;2016-09-09;200;1;539061
539140;delivered;from_BetaPost_API;2016-09-09;200;1;539140
540093;delivered;from_BetaPost_API;2016-09-09;200;1;540093
539120;delivered;from_BetaPost_API;2016-09-09;200;1;539120
539447;delivered;from_BetaPost_API;2016-09-09;200;1;539447
539467;delivered;from_BetaPost_API;2016-09-09;200;1;539467
539009;delivered;from_BetaPost_API;2016-09-09;200;1;539009
539993;delivered;from_BetaPost_API;2016-09-09;200;1;539993
539386;delivered;from_BetaPost_API;2016-09-09;200;1;539386
538724;delivered;from_BetaPost_API;2016-09-09;200;1;538724
539973;delivered;from_BetaPost_API;2016-09-09;200;1;539973
539210;delivered;from_BetaPost_API;2016-09-09;200;1;539210
539648;delivered;from_BetaPost_API;2016-09-09;200;1;539648
539844;parcel-on-a-place;from_BetaPost_API;2016-09-09;200;1;539844
539096;delivered;from_BetaPost_API;2016-09-09;200;1;539096
537424;delivered;from_BetaPost_API;2016-09-09;200;1;537424
539626;delivered;from_BetaPost_API;2016-09-09;200;1;539626
