order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
396290;joint-cream;parcel-on-a-place;delivered;"2016-06-30 12:53:00";396290A;"Товар в точке получения";396290-396290A_203;Вручение;CB014093722RU
425499;prosta-cream;parcel-on-a-place;delivered;"2016-06-30 14:07:00";425499A;"Товар в точке получения";425499-425499A_266;Вручение;CB014104093RU
429822;joint-cream;parcel-on-a-place;delivered;"2016-06-30 18:56:00";429822A;"Товар в точке получения";429822-429822A_273;Вручение;CB014106298RU
432941;wrinkles-cream;parcel-on-a-place;delivered;"2016-06-30 15:15:00";432941A;"Товар в точке получения";432941-432941A_275;Вручение;CB014106845RU
438244;psorias-cream;sent;parcel-on-a-place;"2016-06-30 16:34:00";438244A;Отправлен;438244-438244A_280;Невручение;CB014107815RU
441248;joint-cream;sent;parcel-on-a-place;"2016-06-30 18:05:00";441248A;Отправлен;441248-441248A_280;Невручение;CB016537168RU
417343;vari-cream-com;sent;parcel-on-a-place;"2016-06-30 13:23:00";417343A;Отправлен;417343-417343A_280;Невручение;CB014108047RU
441021;vari-cream-com;sent;parcel-on-a-place;"2016-06-30 13:23:00";441021A;Отправлен;441021-441021A_280;Невручение;CB014108016RU
440771;vari-cream-com;sent;parcel-on-a-place;"2016-06-30 13:11:00";440771A;Отправлен;440771-440771A_280;Невручение;CB016537517RU
440375;joint-cream;sent;delivered;"2016-06-30 09:36:00";440375A;Отправлен;440375-440375A_281;Вручение;CB014107982RU
440710;gemor-cream;sent;parcel-on-a-place;"2016-06-30 12:57:00";440710A;Отправлен;440710-440710A_280;Невручение;CB016536936RU
439657;gemor-cream;sent;delivered;"2016-06-30 15:01:00";439657A;Отправлен;439657-439657A_281;Вручение;CB016537273RU
440515;joint-cream;sent;parcel-on-a-place;"2016-06-30 13:46:00";440515A;Отправлен;440515-440515A_280;Невручение;CB016537450RU
440455;psorias-cream;sent;parcel-on-a-place;"2016-06-30 17:26:00";440455A;Отправлен;440455-440455A_280;Невручение;CB014107846RU
440081;vari-cream-com;sent;parcel-on-a-place;"2016-06-30 12:06:00";440081A;Отправлен;440081-440081A_280;Невручение;CB016537375RU
439655;vari-cream-com;sent;parcel-on-a-place;"2016-06-30 14:11:00";439655A;Отправлен;439655-439655A_280;Невручение;CB016536879RU
439374;gemor-cream;sent;parcel-on-a-place;"2016-06-30 11:06:00";439374A;Отправлен;439374-439374A_280;Невручение;CB016536817RU
439251;gemor-cream;sent;parcel-on-a-place;"2016-06-30 14:59:00";439251A;Отправлен;439251-439251A_280;Невручение;CB016537110RU
439198;cream-masthopaty;sent;parcel-on-a-place;"2016-06-30 18:32:00";439198A;Отправлен;439198-439198A_280;Невручение;CB016537004RU
439174;wrinkles-cream;sent;parcel-on-a-place;"2016-06-30 12:18:00";439174A;Отправлен;439174-439174A_280;Невручение;CB014107789RU
439040;vari-cream-com;sent;parcel-on-a-place;"2016-06-30 12:32:00";439040A;Отправлен;439040-439040A_280;Невручение;CB014108020RU
438516;vari-cream-com;sent;parcel-on-a-place;"2016-06-30 12:40:00";438516A;Отправлен;438516-438516A_280;Невручение;CB016537295RU
438279;vari-cream-com;sent;parcel-on-a-place;"2016-06-30 16:34:00";438279A;Отправлен;438279-438279A_280;Невручение;CB016536940RU
440996;psorias-cream;sent;parcel-on-a-place;"2016-06-30 12:23:00";440996A;Отправлен;440996-440996A_283;Невручение;CB016537675RU
440659;wrinkles-cream;sent;parcel-on-a-place;"2016-06-30 17:38:00";440659A;Отправлен;440659-440659A_283;Невручение;CB016538075RU
442819;gemor-cream;sent;parcel-on-a-place;"2016-06-30 17:44:00";442819A;Отправлен;442819-442819A_283;Невручение;CB016538061RU
442520;vari-cream-com;sent;parcel-on-a-place;"2016-06-30 15:38:00";442520A;Отправлен;442520-442520A_283;Невручение;CB016537980RU
441805;cream-masthopaty;sent;parcel-on-a-place;"2016-06-30 16:34:00";441805A;Отправлен;441805-441805A_283;Невручение;CB016538013RU
441507;gemor-cream;sent;parcel-on-a-place;"2016-06-30 14:03:00";441507A;Отправлен;441507-441507A_283;Невручение;CB016537928RU
441312;vari-cream-com;sent;parcel-on-a-place;"2016-06-30 14:50:00";441312A;Отправлен;441312-441312A_283;Невручение;CB016538185RU
