order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
503436;psorias-cream;parcel-on-a-place;delivered;"2016-08-31 18:20:00";503436A;"Товар в точке получения";503436-503436A_422;Вручение;CB016559835RU
511784;psorias-cream;parcel-on-a-place;delivered;"2016-08-31 18:06:00";511784A;"Товар в точке получения";511784-511784A_436;Вручение;CB016561025RU
513091;psorias-cream;parcel-on-a-place;delivered;"2016-09-01 14:49:30";513091A;"Товар в точке получения";513091-513091A_440;Вручение;32023158
512630;joint-cream;parcel-on-a-place;delivered;"2016-09-01 09:35:00";512630A;"Товар в точке получения";512630-512630A_439;Вручение;CB016561357RU
515560;vari-cream-com;sent;parcel-on-a-place;"2016-08-31 08:40:00";515560A;Отправлен;515560-515560A_443;"Прибыло в город назначения";CB016562180RU
520976;vari-cream-com;parcel-on-a-place;delivered;"2016-08-31 23:00:00";520976A;"Товар в точке получения";520976-520976A_454;Вручение;32023385
526064;joint-cream;sent;delivered;"2016-09-01 14:58:20";526064A;Отправлен;526064-526064A_457;Вручение;32023465
524104;joint-cream;sent;delivered;"2016-09-01 14:00:37";524104A;Отправлен;524104-524104A_457;Вручение;32023437
528085;wrinkles-cream;parcel-on-a-place;delivered;"2016-09-01 13:15:10";528085A;"Товар в точке получения";528085-528085A_460;Вручение;32023509
529815;joint-cream;sent;delivered;"2016-08-31 23:00:00";529815A;Отправлен;529815-529815A_460;Вручение;32023544
529184;joint-cream;sent;delivered;"2016-09-01 12:02:53";529184A;Отправлен;529184-529184A_460;Вручение;32023524
529836;wrinkles-cream;sent;parcel-on-a-place;"2016-09-01 14:27:07";529836A;Отправлен;529836-529836A_460;Невручение;32023545
529767;joint-cream;sent;delivered;"2016-08-31 23:00:00";529767A;Отправлен;529767-529767A_460;Вручение;32023539
528490;vari-cream-com;sent;delivered;"2016-09-01 12:20:22";528490C;Отправлен;528490-528490C_463;Вручение;32023554
530227;cream-masthopaty;sent;delivered;"2016-09-01 12:09:16";530227A;Отправлен;530227-530227A_463;Вручение;32023574
529256;joint-cream;sent;delivered;"2016-09-01 13:26:08";529256A;Отправлен;529256-529256A_463;Вручение;32023557
530561;gemor-cream;sent;parcel-on-a-place;"2016-09-01 14:40:06";530561A;Отправлен;530561-530561A_463;Невручение;32023585
530152;prosta-cream;sent;delivered;"2016-09-01 13:58:06";530152A;Отправлен;530152-530152A_463;Вручение;32023571
508186;gemor-cream;sent;parcel-on-a-place;"2016-09-01 14:07:40";508186A;Отправлен;508186-508186A_463;Невручение;32023547
530446;psorias-cream;sent;delivered;"2016-09-01 12:51:07";530446A;Отправлен;530446-530446A_463;Вручение;32023580
530655;joint-cream;sent;parcel-on-a-place;"2016-09-01 14:11:03";530655A;Отправлен;530655-530655A_463;Невручение;32023587
530388;joint-cream;sent;delivered;"2016-09-01 14:24:37";530388A;Отправлен;530388-530388A_463;Вручение;32023577
529752;joint-cream;sent;delivered;"2016-09-01 13:07:51";529752A;Отправлен;529752-529752A_463;Вручение;32023560
530136;cellulite-cream;sent;delivered;"2016-09-01 14:35:42";530136A;Отправлен;530136-530136A_463;Вручение;32023566
530557;gemor-cream;sent;delivered;"2016-09-01 14:07:53";530557A;Отправлен;530557-530557A_463;Вручение;32023584
530160;joint-cream;sent;delivered;"2016-09-01 14:19:10";530160A;Отправлен;530160-530160A_463;Вручение;32023572
530151;gemor-cream;sent;delivered;"2016-09-01 14:35:34";530151A;Отправлен;530151-530151A_463;Вручение;32023570
