id;status;api_mark;date_of_arrival;statusCode;success;set_order_id
569522;parcel-on-a-place;from_BetaPost_API;2016-10-06;200;1;569522
573152;parcel-on-a-place;from_BetaPost_API;2016-10-06;200;1;573152
