id;status;api_mark;statusCode;success;set_order_id
568372;injob;from_BetaPost_API;200;1;568372
569877;delivered;from_BetaPost_API;2016-10-31;200;1;569877
522122;injob;from_BetaPost_API;200;1;522122
589238;injob;from_BetaPost_API;200;1;589238
587084;delivered;from_BetaPost_API;2016-10-31;200;1;587084
591889;injob;from_BetaPost_API;200;1;591889
600145;injob;from_BetaPost_API;200;1;600145
604692;delivered;from_BetaPost_API;2016-10-31;200;1;604692
604879;injob;from_BetaPost_API;200;1;604879
605458;delivered;from_BetaPost_API;2016-10-31;200;1;605458
606080;delivered;from_BetaPost_API;2016-10-31;200;1;606080
