order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
470204;vari-cream-com;sent;parcel-on-a-place;"2016-07-28 12:10:00";470204A;Отправлен;470204-470204A_345;Невручение;CB016548599RU
470883;vari-cream-com;sent;parcel-on-a-place;"2016-07-28 10:33:00";470883A;Отправлен;470883-470883A_351;Невручение;CB016549492RU
470639;vari-cream-com;sent;parcel-on-a-place;"2016-07-27 18:00:00";470639A;Отправлен;470639-470639A_352;"Прибыло в город назначения";CB016549427RU
470590;psorias-cream;sent;parcel-on-a-place;"2016-07-27 18:04:00";470590A;Отправлен;470590-470590A_352;"Прибыло в город назначения";CB016549489RU
472786;joint-cream;sent;parcel-on-a-place;"2016-07-27 17:12:00";472786A;Отправлен;472786-472786A_356;"Прибыло в город назначения";CB016549807RU
471857;joint-cream;sent;parcel-on-a-place;"2016-07-28 09:04:00";471857A;Отправлен;471857-471857A_356;"Прибыло в город назначения";CB016549722RU
471807;gemor-cream;sent;parcel-on-a-place;"2016-07-27 17:29:00";471807A;Отправлен;471807-471807A_356;"Прибыло в город назначения";CB016549974RU
472656;joint-cream;sent;parcel-on-a-place;"2016-07-28 11:15:00";472656A;Отправлен;472656-472656A_355;Невручение;CB016549784RU
472411;cellulite-cream;sent;parcel-on-a-place;"2016-07-28 11:04:00";472411A;Отправлен;472411-472411A_355;Невручение;CB016549838RU
471932;vari-cream-com;sent;parcel-on-a-place;"2016-07-28 11:56:00";471932A;Отправлен;471932-471932A_355;Невручение;CB016549815RU
473157;joint-cream;sent;parcel-on-a-place;"2016-07-27 16:53:00";473157A;Отправлен;473157-473157A_359;"Прибыло в город назначения";CB016550147RU
480922;joint-cream;sent;delivered;"2016-07-28 12:21:16";480922A;Отправлен;480922-480922A_374;Вручение;32022091
480577;vari-cream-com;sent;injob;"2016-07-28 12:09:39";480577A;Отправлен;480577-480577A_374;Возврат;32022079
480804;gemor-cream;sent;delivered;"2016-07-28 12:31:32";480804A;Отправлен;480804-480804A_374;Вручение;32022088
480289;psorias-cream;sent;injob;"2016-07-28 14:43:56";480289A;Отправлен;480289-480289A_374;Возврат;32022072
480721;vari-cream-com;sent;delivered;"2016-07-28 13:28:49";480721A;Отправлен;480721-480721A_374;Вручение;32022085
480256;vari-cream-com;sent;injob;"2016-07-28 14:29:57";480256A;Отправлен;480256-480256A_374;Возврат;32022069
480720;vari-cream-com;sent;delivered;"2016-07-28 13:51:49";480720A;Отправлен;480720-480720A_374;Вручение;32022084
479773;prosta-cream;sent;injob;"2016-07-28 13:55:06";479773A;Отправлен;479773-479773A_374;Возврат;32022064
480306;joint-cream;sent;delivered;"2016-07-28 13:05:59";480306A;Отправлен;480306-480306A_374;Вручение;32022073
462734;psorias-cream;sent;injob;"2016-07-28 13:06:47";462734A;Отправлен;462734-462734A_374;Возврат;32022062
480048;joint-cream;sent;delivered;"2016-07-28 12:53:31";480048A;Отправлен;480048-480048A_374;Вручение;32022067
480020;vari-cream-com;sent;delivered;"2016-07-28 14:59:39";480020A;Отправлен;480020-480020A_374;Вручение;32022066
474775;wrinkles-cream;sent;delivered;"2016-07-28 13:02:48";474775A;Отправлен;474775-474775A_374;Вручение;32022063
481266;vari-cream-com;sent;injob;"2016-07-28 13:31:26";481266A;Отправлен;481266-481266A_374;Возврат;32022102
481154;vari-cream-com;sent;injob;"2016-07-28 12:10:20";481154A;Отправлен;481154-481154A_374;Возврат;32022095
481018;vari-cream-com;sent;injob;"2016-07-28 14:15:26";481018A;Отправлен;481018-481018A_374;Возврат;32022094
480744;vari-cream-com;sent;injob;"2016-07-28 13:35:02";480744A;Отправлен;480744-480744A_374;Возврат;32022086
480964;vari-cream-com;sent;delivered;"2016-07-28 14:59:11";480964A;Отправлен;480964-480964A_374;Вручение;32022093
469245;vari-cream-com;sent;parcel-on-a-place;"2016-07-22 02:10:08";469245A;Отправлен;469245-469245A_344;"Прибыло в город назначения";14081001931046
