order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
526948;joint-cream;parcel-on-a-place;delivered;"2016-09-06 10:58:57";526948A;"Товар в точке получения";526948-526948A_457;Вручение;32023494
513837;vari-cream-com;parcel-on-a-place;delivered;"2016-09-06 09:42:44";513837A;"Товар в точке получения";513837-513837A_468;Вручение;32023626
532850;joint-cream;parcel-on-a-place;delivered;"2016-09-06 10:22:46";532850A;"Товар в точке получения";532850-532850A_468;Вручение;32023655
536469;joint-cream;sent;delivered;"2016-09-06 10:26:58";536469C;Отправлен;536469-536469C_472;Вручение;32023775
534257;joint-cream;sent;delivered;"2016-09-06 11:46:13";534257C;Отправлен;534257-534257C_472;Вручение;32023703
536234;joint-cream;sent;delivered;"2016-09-06 11:22:50";536234A;Отправлен;536234-536234A_472;Вручение;32023766
535296;gemor-cream;sent;parcel-on-a-place;"2016-09-06 10:15:45";535296A;Отправлен;535296-535296A_472;Невручение;32023731
535884;psorias-cream;sent;parcel-on-a-place;"2016-09-06 12:01:05";535884A;Отправлен;535884-535884A_472;Невручение;32023755
534180;joint-cream;sent;parcel-on-a-place;"2016-09-06 11:16:59";534180A;Отправлен;534180-534180A_472;Невручение;32023698
535313;joint-cream;sent;delivered;"2016-09-06 09:35:49";535313A;Отправлен;535313-535313A_472;Вручение;32023732
536094;vari-cream-com;sent;parcel-on-a-place;"2016-09-06 10:31:45";536094A;Отправлен;536094-536094A_472;Невручение;32023762
534192;joint-cream;sent;delivered;"2016-09-06 09:05:06";534192A;Отправлен;534192-534192A_472;Вручение;32023700
533974;vari-cream-com;sent;parcel-on-a-place;"2016-09-06 10:34:37";533974A;Отправлен;533974-533974A_472;Невручение;32023696
533724;joint-cream;sent;delivered;"2016-09-06 11:43:12";533724A;Отправлен;533724-533724A_472;Вручение;32023691
535519;joint-cream;sent;delivered;"2016-09-06 10:05:28";535519A;Отправлен;535519-535519A_472;Вручение;32023744
533708;vari-cream-com;sent;parcel-on-a-place;"2016-09-06 10:52:56";533708A;Отправлен;533708-533708A_472;Невручение;32023689
535895;vari-cream-com;sent;parcel-on-a-place;"2016-09-06 10:21:58";535895A;Отправлен;535895-535895A_472;Невручение;32023758
535670;joint-cream;sent;delivered;"2016-09-06 09:17:04";535670A;Отправлен;535670-535670A_472;Вручение;32023751
528881;vari-cream-com;sent;parcel-on-a-place;"2016-09-06 09:15:11";528881A;Отправлен;528881-528881A_472;Невручение;32023668
533794;joint-cream;sent;delivered;"2016-09-06 11:34:29";533794A;Отправлен;533794-533794A_472;Вручение;32023692
535424;vari-cream-com;sent;parcel-on-a-place;"2016-09-06 11:40:15";535424A;Отправлен;535424-535424A_472;Невручение;32023736
536420;joint-cream;sent;delivered;"2016-09-06 11:36:17";536420A;Отправлен;536420-536420A_472;Вручение;32023774
535544;fungus-cream;sent;parcel-on-a-place;"2016-09-06 12:12:29";535544A;Отправлен;535544-535544A_472;Невручение;32023745
535122;gemor-cream;sent;delivered;"2016-09-06 10:31:40";535122A;Отправлен;535122-535122A_472;Вручение;32023725
535762;psorias-cream;sent;parcel-on-a-place;"2016-09-06 11:00:04";535762A;Отправлен;535762-535762A_472;Невручение;32023752
536294;joint-cream;sent;delivered;"2016-09-06 11:03:33";536294A;Отправлен;536294-536294A_472;Вручение;32023770
534237;wrinkles-cream;sent;parcel-on-a-place;"2016-09-06 11:17:55";534237A;Отправлен;534237-534237A_472;Невручение;32023702
534309;vari-cream-com;sent;delivered;"2016-09-06 09:37:38";534309A;Отправлен;534309-534309A_472;Вручение;32023704
536372;joint-cream;sent;parcel-on-a-place;"2016-09-06 10:52:53";536372A;Отправлен;536372-536372A_472;Невручение;32023773
536486;fungus-cream;sent;delivered;"2016-09-06 11:21:05";536486A;Отправлен;536486-536486A_472;Вручение;32023777
534409;vari-cream-com;sent;delivered;"2016-09-06 10:22:05";534409A;Отправлен;534409-534409A_472;Вручение;32023707
536488;fungus-cream;sent;delivered;"2016-09-06 10:32:32";536488A;Отправлен;536488-536488A_472;Вручение;32023778
533424;joint-cream;sent;delivered;"2016-09-06 09:49:08";533424A;Отправлен;533424-533424A_472;Вручение;32023679
535587;vari-cream-com;sent;delivered;"2016-09-06 09:35:34";535587A;Отправлен;535587-535587A_472;Вручение;32023748
533676;psorias-cream;sent;delivered;"2016-09-06 10:15:08";533676A;Отправлен;533676-533676A_472;Вручение;32023687
534838;joint-cream;sent;delivered;"2016-09-06 10:54:22";534838A;Отправлен;534838-534838A_472;Вручение;32023718
533802;vari-cream-com;sent;delivered;"2016-09-06 10:07:07";533802A;Отправлен;533802-533802A_472;Вручение;32023693
533117;vari-cream-com;sent;delivered;"2016-09-06 10:56:06";533117A;Отправлен;533117-533117A_472;Вручение;32023671
