order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
608261;vari-cream-com;parcel-on-a-place;delivered;"2016-11-01 14:10:07";608261A;"Товар в точке получения";608261-608261A_593;Вручение;32024634
609015;vari-cream-com;parcel-on-a-place;delivered;"2016-11-01 13:23:09";609015A;"Товар в точке получения";609015-609015A_593;Вручение;32024641
608238;joint-cream;parcel-on-a-place;delivered;"2016-11-01 14:31:41";608238A;"Товар в точке получения";608238-608238A_593;Вручение;32024632
609956;psorias-cream;parcel-on-a-place;delivered;"2016-11-01 14:05:23";609956A;"Товар в точке получения";609956-609956A_593;Вручение;32024647
608768;wrinkles-cream;parcel-on-a-place;delivered;"2016-11-01 16:52:35";608768A;"Товар в точке получения";608768-608768A_593;Вручение;32024637
607575;joint-cream;parcel-on-a-place;delivered;"2016-11-01 17:05:12";607575A;"Товар в точке получения";607575-607575A_593;Вручение;32024626
609396;wrinkles-cream;parcel-on-a-place;delivered;"2016-11-01 18:08:32";609396A;"Товар в точке получения";609396-609396A_593;Вручение;32024644
607267;joint-cream;parcel-on-a-place;delivered;"2016-11-01 14:32:43";607267A;"Товар в точке получения";607267-607267A_593;Вручение;32024624
609018;joint-cream;parcel-on-a-place;delivered;"2016-11-01 22:36:46";609018A;"Товар в точке получения";609018-609018A_593;Вручение;32024642
609013;joint-cream;parcel-on-a-place;delivered;"2016-11-01 15:56:17";609013A;"Товар в точке получения";609013-609013A_593;Вручение;32024640
608160;vari-cream-com;parcel-on-a-place;delivered;"2016-11-01 16:20:00";608160A;"Товар в точке получения";608160-608160A_593;Вручение;32024630
