id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
447545;delivered;from_BetaPost_API;2016-07-13;200;1;447545
452039;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;452039
452007;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;452007
453085;delivered;from_BetaPost_API;2016-07-13;200;1;453085
453203;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;453203
455777;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;455777
454115;parcel-on-a-place;from_BetaPost_API;2016-07-14;200;1;454115
456935;delivered;from_BetaPost_API;2016-07-13;200;1;456935
456706;delivered;from_BetaPost_API;2016-07-13;200;1;456706
451487;injob;from_BetaPost_API;200;1;451487
462523;injob;from_BetaPost_API;200;1;462523
461642;injob;from_BetaPost_API;200;1;461642
461617;injob;from_BetaPost_API;200;1;461617
462671;delivered;from_BetaPost_API;2016-07-13;200;1;462671
461533;delivered;from_BetaPost_API;2016-07-13;200;1;461533
464876;injob;from_BetaPost_API;200;1;464876
464842;injob;from_BetaPost_API;200;1;464842
464598;injob;from_BetaPost_API;200;1;464598
464446;injob;from_BetaPost_API;200;1;464446
464030;injob;from_BetaPost_API;200;1;464030
464023;injob;from_BetaPost_API;200;1;464023
465029;delivered;from_BetaPost_API;2016-07-14;200;1;465029
463910;delivered;from_BetaPost_API;2016-07-14;200;1;463910
463888;delivered;from_BetaPost_API;2016-07-14;200;1;463888
