id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
445746;delivered;from_BetaPost_API;2016-07-20;200;1;445746
446121;delivered;from_BetaPost_API;2016-07-20;200;1;446121
451123;delivered;from_BetaPost_API;2016-07-20;200;1;451123
457124;delivered;from_BetaPost_API;2016-07-20;200;1;457124
459231;delivered;from_BetaPost_API;2016-07-20;200;1;459231
459080;delivered;from_BetaPost_API;2016-07-20;200;1;459080
458694;delivered;from_BetaPost_API;2016-07-20;200;1;458694
460593;delivered;from_BetaPost_API;2016-07-20;200;1;460593
460495;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;460495
462672;delivered;from_BetaPost_API;2016-07-20;200;1;462672
460178;parcel-on-a-place;from_BetaPost_API;2016-07-19;200;1;460178
460158;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;460158
460911;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;460911
462519;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;462519
462494;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;462494
462221;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;462221
462078;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;462078
462048;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;462048
463271;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;463271
461652;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;461652
462598;delivered;from_BetaPost_API;2016-07-20;200;1;462598
463136;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;463136
461295;parcel-on-a-place;from_BetaPost_API;2016-07-19;200;1;461295
461268;delivered;from_BetaPost_API;2016-07-20;200;1;461268
461272;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;461272
461216;delivered;from_BetaPost_API;2016-07-20;200;1;461216
460942;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;460942
463479;delivered;from_BetaPost_API;2016-07-20;200;1;463479
464132;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;464132
463597;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;463597
462985;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;462985
461073;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;461073
461045;parcel-on-a-place;from_BetaPost_API;2016-07-19;200;1;461045
465037;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;465037
464733;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;464733
464549;parcel-on-a-place;from_BetaPost_API;2016-07-20;200;1;464549
469514;delivered;from_BetaPost_API;2016-07-20;200;1;469514
469221;delivered;from_BetaPost_API;2016-07-20;200;1;469221
470938;injob;from_BetaPost_API;200;1;470938
469861;injob;from_BetaPost_API;200;1;469861
468392;injob;from_BetaPost_API;200;1;468392
468159;injob;from_BetaPost_API;200;1;468159
471659;delivered;from_BetaPost_API;2016-07-20;200;1;471659
472048;injob;from_BetaPost_API;200;1;472048
471488;delivered;from_BetaPost_API;2016-07-20;200;1;471488
471241;delivered;from_BetaPost_API;2016-07-20;200;1;471241
470890;delivered;from_BetaPost_API;2016-07-20;200;1;470890
456669;delivered;from_BetaPost_API;2016-07-20;200;1;456669
471358;injob;from_BetaPost_API;200;1;471358
471313;injob;from_BetaPost_API;200;1;471313
