order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
442465;psorias-cream;parcel-on-a-place;delivered;"2016-08-01 18:14:00";442465A;"Товар в точке получения";442465-442465A_283;Вручение;CB016538319RU
456268;vari-cream-com;parcel-on-a-place;delivered;"2016-08-01 14:01:00";456268A;"Товар в точке получения";456268-456268A_313;Вручение;CB016544084RU
463073;joint-cream;parcel-on-a-place;delivered;"2016-07-29 17:27:00";463073A;"Товар в точке получения";463073-463073A_327;Вручение;CB016546788RU
464420;joint-cream;parcel-on-a-place;delivered;"2016-08-01 15:55:00";464420A;"Товар в точке получения";464420-464420A_334;Вручение;CB016547205RU
468997;joint-cream;parcel-on-a-place;delivered;"2016-08-01 10:48:00";468997A;"Товар в точке получения";468997-468997A_346;Вручение;CB016548727RU
468261;joint-cream;parcel-on-a-place;delivered;"2016-08-01 14:01:00";468261A;"Товар в точке получения";468261-468261A_346;Вручение;CB016548695RU
467929;vari-cream-com;parcel-on-a-place;delivered;"2016-08-01 15:30:00";467929A;"Товар в точке получения";467929-467929A_346;Вручение;CB016548571RU
467737;joint-cream;parcel-on-a-place;delivered;"2016-08-01 16:26:00";467737A;"Товар в точке получения";467737-467737A_346;Вручение;CB016548466RU
467699;joint-cream;parcel-on-a-place;delivered;"2016-08-01 16:12:00";467699A;"Товар в точке получения";467699-467699A_346;Вручение;CB016548262RU
469664;joint-cream;parcel-on-a-place;delivered;"2016-08-01 15:11:00";469664A;"Товар в точке получения";469664-469664A_346;Вручение;CB016548506RU
469453;prosta-cream;parcel-on-a-place;delivered;"2016-07-30 12:10:00";469453A;"Товар в точке получения";469453-469453A_346;Вручение;CB016549991RU
469204;gemor-cream;parcel-on-a-place;delivered;"2016-07-30 14:26:00";469204A;"Товар в точке получения";469204-469204A_346;Вручение;CB016548917RU
471363;psorias-cream;parcel-on-a-place;delivered;"2016-08-01 12:44:00";471363A;"Товар в точке получения";471363-471363A_352;Вручение;CB016549444RU
470214;joint-cream;parcel-on-a-place;delivered;"2016-07-30 16:27:00";470214A;"Товар в точке получения";470214-470214A_352;Вручение;CB016549585RU
468936;vari-cream-com;parcel-on-a-place;delivered;"2016-07-30 16:52:00";468936A;"Товар в точке получения";468936-468936A_352;Вручение;CB016549529RU
472369;joint-cream;parcel-on-a-place;delivered;"2016-07-30 11:45:00";472369A;"Товар в точке получения";472369-472369A_356;Вручение;CB016549696RU
472287;joint-cream;parcel-on-a-place;delivered;"2016-08-01 14:27:00";472287A;"Товар в точке получения";472287-472287A_356;Вручение;CB016549705RU
471920;vari-cream-com;parcel-on-a-place;delivered;"2016-08-01 21:18:00";471920A;"Товар в точке получения";471920-471920A_355;Вручение;CB016549957RU
473848;joint-cream;parcel-on-a-place;delivered;"2016-07-30 17:33:00";473848A;"Товар в точке получения";473848-473848A_359;Вручение;CB016550059RU
473420;joint-cream;sent;delivered;"2016-08-01 15:12:00";473420A;Отправлен;473420-473420A_359;Вручение;CB016550062RU
473396;joint-cream;parcel-on-a-place;delivered;"2016-08-01 10:06:00";473396A;"Товар в точке получения";473396-473396A_359;Вручение;CB016550031RU
473035;vari-cream-com;parcel-on-a-place;delivered;"2016-07-29 11:42:00";473035A;"Товар в точке получения";473035-473035A_359;Вручение;CB016550102RU
472907;joint-cream;parcel-on-a-place;delivered;"2016-07-30 10:00:00";472907A;"Товар в точке получения";472907-472907A_359;Вручение;CB016550155RU
475000;vari-cream-com;sent;parcel-on-a-place;"2016-08-01 17:05:00";475000A;Отправлен;475000-475000A_362;Невручение;CB016550561RU
474487;vari-cream-com;sent;parcel-on-a-place;"2016-08-01 11:51:00";474487A;Отправлен;474487-474487A_362;Невручение;CB016550535RU
473535;gemor-cream;sent;parcel-on-a-place;"2016-08-01 12:30:00";473535A;Отправлен;473535-473535A_362;Невручение;CB016550270RU
473042;vari-cream-com;sent;parcel-on-a-place;"2016-08-01 14:29:00";473042A;Отправлен;473042-473042A_362;Невручение;CB016550495RU
472870;vari-cream-com;sent;parcel-on-a-place;"2016-08-01 19:33:00";472870A;Отправлен;472870-472870A_362;Невручение;CB016550266RU
474686;joint-cream;sent;parcel-on-a-place;"2016-08-01 17:01:00";474686C;Отправлен;474686-474686C_363;"Прибыло в город назначения";CB016550411RU
474336;prosta-cream;sent;parcel-on-a-place;"2016-08-01 17:03:00";474336A;Отправлен;474336-474336A_363;"Прибыло в город назначения";CB016550399RU
469311;joint-cream;sent;parcel-on-a-place;"2016-08-01 16:54:00";469311A;Отправлен;469311-469311A_363;"Прибыло в город назначения";CB016550368RU
476093;cream-masthopaty;sent;parcel-on-a-place;"2016-08-01 12:39:00";476093A;Отправлен;476093-476093A_366;Невручение;CB016550819RU
478033;joint-cream;parcel-on-a-place;delivered;"2016-08-01 21:32:00";478033A;"Товар в точке получения";478033-478033A_366;Вручение;CB016550615RU
477075;vari-cream-com;sent;parcel-on-a-place;"2016-08-01 17:04:00";477075A;Отправлен;477075-477075A_367;"Прибыло в город назначения";CB016551584RU
476078;wrinkles-cream;sent;parcel-on-a-place;"2016-08-01 14:18:00";476078A;Отправлен;476078-476078A_366;Невручение;CB016551292RU
475743;vari-cream-com;parcel-on-a-place;delivered;"2016-08-01 20:13:00";475743A;"Товар в точке получения";475743-475743A_366;Вручение;CB016550836RU
476482;gemor-cream;sent;parcel-on-a-place;"2016-08-01 17:08:00";476482A;Отправлен;476482-476482A_367;"Прибыло в город назначения";CB016551160RU
476529;joint-cream;sent;parcel-on-a-place;"2016-08-01 16:55:00";476529A;Отправлен;476529-476529A_367;"Прибыло в город назначения";CB016551479RU
476044;gemor-cream;sent;parcel-on-a-place;"2016-08-01 13:25:00";476044A;Отправлен;476044-476044A_366;Невручение;CB016551655RU
475930;gemor-cream;sent;parcel-on-a-place;"2016-08-01 17:06:00";475930A;Отправлен;475930-475930A_367;"Прибыло в город назначения";CB016551156RU
474828;joint-cream;sent;parcel-on-a-place;"2016-08-01 16:52:00";474828A;Отправлен;474828-474828A_367;"Прибыло в город назначения";CB016551726RU
