id;status;api_mark;statusCode;success;set_order_id
690480;injob;from_BetaPost_API;200;1;690480
701151;injob;from_BetaPost_API;200;1;701151
702141;injob;from_BetaPost_API;200;1;702141
709310;parcel-on-a-place;from_BetaPost_API;2017-01-20;200;1;709310
