id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
494054;delivered;from_BetaPost_API;2016-08-10;200;1;494054
493743;delivered;from_BetaPost_API;2016-08-10;200;1;493743
494814;parcel-on-a-place;from_BetaPost_API;2016-08-10;200;1;494814
496559;delivered;from_BetaPost_API;2016-08-10;200;1;496559
496543;delivered;from_BetaPost_API;2016-08-10;200;1;496543
496490;delivered;from_BetaPost_API;2016-08-10;200;1;496490
496128;delivered;from_BetaPost_API;2016-08-10;200;1;496128
495945;delivered;from_BetaPost_API;2016-08-10;200;1;495945
495525;delivered;from_BetaPost_API;2016-08-10;200;1;495525
495358;delivered;from_BetaPost_API;2016-08-10;200;1;495358
494324;delivered;from_BetaPost_API;2016-08-10;200;1;494324
498445;delivered;from_BetaPost_API;2016-08-10;200;1;498445
497768;delivered;from_BetaPost_API;2016-08-10;200;1;497768
497547;delivered;from_BetaPost_API;2016-08-10;200;1;497547
497523;delivered;from_BetaPost_API;2016-08-10;200;1;497523
499406;delivered;from_BetaPost_API;2016-08-10;200;1;499406
497211;delivered;from_BetaPost_API;2016-08-10;200;1;497211
499395;delivered;from_BetaPost_API;2016-08-10;200;1;499395
494948;delivered;from_BetaPost_API;2016-08-10;200;1;494948
498979;delivered;from_BetaPost_API;2016-08-10;200;1;498979
498954;delivered;from_BetaPost_API;2016-08-10;200;1;498954
498820;delivered;from_BetaPost_API;2016-08-10;200;1;498820
