id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
450232;delivered;from_BetaPost_API;2016-07-12;200;1;450232
451255;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;451255
450856;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;450856
450760;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;450760
450731;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;450731
450690;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;450690
449521;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;449521
452434;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;452434
452409;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;452409
452290;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;452290
452262;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;452262
451661;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;451661
453496;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;453496
455446;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;455446
453312;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;453312
455440;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;455440
449971;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;449971
455114;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;455114
454425;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;454425
454038;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;454038
457407;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;457407
456964;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;456964
456375;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;456375
455534;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;455534
451524;parcel-on-a-place;from_BetaPost_API;2016-07-12;200;1;451524
457365;parcel-on-a-place;from_BetaPost_API;2016-07-13;200;1;457365
459907;delivered;from_BetaPost_API;2016-07-12;200;1;459907
460374;injob;from_BetaPost_API;200;1;460374
460067;injob;from_BetaPost_API;200;1;460067
462072;injob;from_BetaPost_API;200;1;462072
463333;delivered;from_BetaPost_API;2016-07-12;200;1;463333
463295;delivered;from_BetaPost_API;2016-07-13;200;1;463295
462215;delivered;from_BetaPost_API;2016-07-13;200;1;462215
461716;delivered;from_BetaPost_API;2016-07-13;200;1;461716
461532;delivered;from_BetaPost_API;2016-07-13;200;1;461532
459542;delivered;from_BetaPost_API;2016-07-13;200;1;459542
463292;injob;from_BetaPost_API;200;1;463292
