order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
610641;psorias-cream;parcel-on-a-place;delivered;"2016-11-16 10:14:00";610641A;"Товар в точке получения";610641-610641A_592;Вручение;CB016569041RU
621009;gemor-cream;parcel-on-a-place;delivered;"2016-11-16 20:36:27";621009A;"Товар в точке получения";621009-621009A_609;Вручение;32024730
622395;joint-cream;parcel-on-a-place;delivered;"2016-11-16 16:31:00";622395A;"Товар в точке получения";622395-622395A_612;Вручение;32024742
630309;joint-cream;sent;delivered;"2016-11-16 13:35:28";630309A;Отправлен;630309-630309A_624;Вручение;32024781
631156;vari-cream-com;sent;delivered;"2016-11-16 13:29:37";631156A;Отправлен;631156-631156A_624;Вручение;32024788
629404;joint-cream;sent;parcel-on-a-place;"2016-11-16 12:20:49";629404A;Отправлен;629404-629404A_624;Невручение;32024779
630812;gemor-cream;sent;delivered;"2016-11-16 16:04:27";630812A;Отправлен;630812-630812A_624;Вручение;32024784
630635;joint-cream;sent;delivered;"2016-11-16 18:15:26";630635A;Отправлен;630635-630635A_624;Вручение;32024782
631182;gemor-cream;sent;delivered;"2016-11-16 23:11:59";631182A;Отправлен;631182-631182A_624;Вручение;32024789
630272;psorias-cream;sent;delivered;"2016-11-16 22:32:51";630272A;Отправлен;630272-630272A_624;Вручение;32024780
630944;fungus-cream;sent;delivered;"2016-11-16 11:52:43";630944A;Отправлен;630944-630944A_624;Вручение;32024787
630887;joint-cream;sent;delivered;"2016-11-16 15:41:52";630887A;Отправлен;630887-630887A_624;Вручение;32024785
630706;vari-cream-com;sent;delivered;"2016-11-16 12:21:04";630706A;Отправлен;630706-630706A_624;Вручение;32024783
631261;joint-cream;sent;delivered;"2016-11-16 15:13:52";631261A;Отправлен;631261-631261A_624;Вручение;32024790
