order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
446262;gemor-cream;parcel-on-a-place;delivered;"2016-08-08 21:59:00";446262A;"Товар в точке получения";446262-446262A_299;Вручение;CB016539402RU
460126;joint-cream;parcel-on-a-place;delivered;"2016-08-10 14:13:00";460126A;"Товар в точке получения";460126-460126A_327;Вручение;CB016546363RU
465278;wrinkles-cream;parcel-on-a-place;delivered;"2016-08-10 18:59:00";465278A;"Товар в точке получения";465278-465278A_337;Вручение;CB016547620RU
464628;gemor-cream;parcel-on-a-place;delivered;"2016-08-08 18:11:00";464628A;"Товар в точке получения";464628-464628A_337;Вручение;CB016547806RU
467550;gemor-cream;parcel-on-a-place;delivered;"2016-08-10 17:25:00";467550A;"Товар в точке получения";467550-467550A_342;Вручение;CB016547911RU
470537;joint-cream;parcel-on-a-place;delivered;"2016-08-10 21:51:00";470537A;"Товар в точке получения";470537-470537A_345;Вручение;CB016548744RU
470161;joint-cream;parcel-on-a-place;delivered;"2016-08-09 15:25:00";470161A;"Товар в точке получения";470161-470161A_346;Вручение;CB016548903RU
472254;psorias-cream;parcel-on-a-place;delivered;"2016-08-10 21:16:00";472254A;"Товар в точке получения";472254-472254A_394;Вручение;CB016555970RU
474857;psorias-cream;parcel-on-a-place;delivered;"2016-08-11 13:28:00";474857A;"Товар в точке получения";474857-474857A_362;Вручение;CB016552103RU
478684;psorias-cream;parcel-on-a-place;delivered;"2016-08-10 16:47:00";478684A;"Товар в точке получения";478684-478684A_367;Вручение;CB016552457RU
477352;prosta-cream;parcel-on-a-place;delivered;"2016-08-11 10:46:00";477352A;"Товар в точке получения";477352-477352A_367;Вручение;CB016551730RU
478151;vari-cream-com;parcel-on-a-place;delivered;"2016-08-10 15:22:00";478151A;"Товар в точке получения";478151-478151A_367;Вручение;CB016550875RU
479114;joint-cream;parcel-on-a-place;delivered;"2016-08-11 12:03:00";479114A;"Товар в точке получения";479114-479114A_370;Вручение;CB016552196RU
479437;joint-cream;parcel-on-a-place;delivered;"2016-08-09 22:18:00";479437A;"Товар в точке получения";479437-479437A_376;Вручение;CB016552655RU
480221;vari-cream-com;parcel-on-a-place;delivered;"2016-08-09 20:44:00";480221A;"Товар в точке получения";480221-480221A_376;Вручение;CB016552488RU
480731;joint-cream;parcel-on-a-place;delivered;"2016-08-09 12:56:00";480731A;"Товар в точке получения";480731-480731A_377;Вручение;CB016552871RU
479912;vari-cream-com;parcel-on-a-place;delivered;"2016-08-09 22:47:00";479912A;"Товар в точке получения";479912-479912A_376;Вручение;CB016553126RU
480228;psorias-cream;parcel-on-a-place;delivered;"2016-08-10 18:46:00";480228A;"Товар в точке получения";480228-480228A_376;Вручение;CB016552797RU
479730;vari-cream-com;parcel-on-a-place;delivered;"2016-08-11 00:28:00";479730A;"Товар в точке получения";479730-479730A_376;Вручение;CB016552465RU
481672;prosta-cream;parcel-on-a-place;delivered;"2016-08-09 21:35:00";481672A;"Товар в точке получения";481672-481672A_376;Вручение;CB016553069RU
481739;vari-cream-com;parcel-on-a-place;delivered;"2016-08-10 18:25:00";481739A;"Товар в точке получения";481739-481739A_376;Вручение;CB016552960RU
480169;vari-cream-com;parcel-on-a-place;delivered;"2016-08-11 16:28:00";480169A;"Товар в точке получения";480169-480169A_376;Вручение;CB016553072RU
481307;vari-cream-com;parcel-on-a-place;delivered;"2016-08-10 17:02:00";481307A;"Товар в точке получения";481307-481307A_376;Вручение;CB016553024RU
481229;vari-cream-com;parcel-on-a-place;delivered;"2016-08-10 17:28:00";481229A;"Товар в точке получения";481229-481229A_376;Вручение;CB016553174RU
481172;joint-cream;parcel-on-a-place;delivered;"2016-08-10 16:16:00";481172A;"Товар в точке получения";481172-481172A_377;Вручение;CB016552602RU
481988;vari-cream-com;parcel-on-a-place;delivered;"2016-08-10 21:50:00";481988A;"Товар в точке получения";481988-481988A_380;Вручение;CB016553381RU
482530;joint-cream;parcel-on-a-place;delivered;"2016-08-09 16:57:00";482530A;"Товар в точке получения";482530-482530A_379;Вручение;CB016553259RU
482313;gemor-cream;parcel-on-a-place;delivered;"2016-08-06 15:06:00";482313A;"Товар в точке получения";482313-482313A_379;Вручение;CB016553483RU
483001;psorias-cream;parcel-on-a-place;delivered;"2016-08-11 17:46:00";483001A;"Товар в точке получения";483001-483001A_385;Вручение;CB016554492RU
484049;vari-cream-com;parcel-on-a-place;delivered;"2016-08-10 18:46:00";484049A;"Товар в точке получения";484049-484049A_385;Вручение;CB016554135RU
