order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
430322;vari-cream-com;parcel-on-a-place;delivered;"2016-07-05 19:17:00";430322A;"Товар в точке получения";430322-430322A_273;Вручение;CB014106267RU
429929;vari-cream-com;parcel-on-a-place;delivered;"2016-07-05 21:43:00";429929A;"Товар в точке получения";429929-429929A_273;Вручение;CB014106704RU
429342;wrinkles-cream;parcel-on-a-place;delivered;"2016-07-05 20:27:00";429342A;"Товар в точке получения";429342-429342A_273;Вручение;CB014106752RU
435360;psorias-cream;parcel-on-a-place;delivered;"2016-07-05 17:20:00";435360A;"Товар в точке получения";435360-435360A_278;Вручение;CB014107642RU
440959;psorias-cream;parcel-on-a-place;delivered;"2016-07-05 20:39:00";440959A;"Товар в точке получения";440959-440959A_280;Вручение;CB014107934RU
439655;vari-cream-com;parcel-on-a-place;delivered;"2016-07-05 20:49:00";439655A;"Товар в точке получения";439655-439655A_280;Вручение;CB016536879RU
442819;gemor-cream;parcel-on-a-place;delivered;"2016-07-05 20:05:00";442819A;"Товар в точке получения";442819-442819A_283;Вручение;CB016538061RU
442889;joint-cream;parcel-on-a-place;delivered;"2016-07-05 22:59:00";442889A;"Товар в точке получения";442889-442889A_286;Вручение;CB016537619RU
444084;joint-cream;parcel-on-a-place;delivered;"2016-07-05 18:23:00";444084A;"Товар в точке получения";444084-444084A_290;Вручение;CB016538543RU
444012;psorias-cream;parcel-on-a-place;delivered;"2016-07-05 20:24:00";444012A;"Товар в точке получения";444012-444012A_290;Вручение;CB016538605RU
443941;gemor-cream;parcel-on-a-place;delivered;"2016-07-05 20:51:00";443941A;"Товар в точке получения";443941-443941A_290;Вручение;CB016538407RU
444583;vari-cream-com;parcel-on-a-place;delivered;"2016-07-05 20:51:00";444583A;"Товар в точке получения";444583-444583A_290;Вручение;CB016538526RU
