order_id;order_site;mapping_order_status_from;mapping_order_status_to;date_time;order_number;order_status_name;shipping_order_order_id;state;order_customFields_nomer_otpravleniya
569168;wrinkles-cream;parcel-on-a-place;delivered;"2016-10-05 10:18:45";569168A;"Товар в точке получения";569168-569168A_536;Вручение;32024353
571817;joint-cream;sent;delivered;"2016-10-04 23:00:00";571817A;Отправлен;571817-571817A_536;Вручение;32024377
568980;prosta-cream;parcel-on-a-place;delivered;"2016-10-05 10:53:01";568980A;"Товар в точке получения";568980-568980A_536;Вручение;32024345
569132;vari-cream-com;parcel-on-a-place;delivered;"2016-10-04 23:00:00";569132A;"Товар в точке получения";569132-569132A_536;Вручение;32024351
568744;vari-cream-com;parcel-on-a-place;delivered;"2016-10-05 11:09:37";568744A;"Товар в точке получения";568744-568744A_536;Вручение;32024337
569033;vari-cream-com;parcel-on-a-place;delivered;"2016-10-05 13:15:36";569033A;"Товар в точке получения";569033-569033A_536;Вручение;32024346
568585;joint-cream;parcel-on-a-place;delivered;"2016-10-05 11:12:53";568585A;"Товар в точке получения";568585-568585A_536;Вручение;32024332
571874;vari-cream-com;sent;parcel-on-a-place;"2016-10-05 12:18:20";571874A;Отправлен;571874-571874A_539;Невручение;32024379
572057;vari-cream-com;sent;parcel-on-a-place;"2016-10-05 12:31:37";572057A;Отправлен;572057-572057A_539;Невручение;32024383
572976;vari-cream-com;sent;parcel-on-a-place;"2016-10-05 11:15:10";572976A;Отправлен;572976-572976A_539;Невручение;32024390
572935;joint-cream;sent;delivered;"2016-10-05 10:39:09";572935A;Отправлен;572935-572935A_539;Вручение;32024389
572151;joint-cream;sent;parcel-on-a-place;"2016-10-05 09:48:57";572151A;Отправлен;572151-572151A_539;Невручение;32024386
573108;joint-cream;sent;delivered;"2016-10-05 12:17:00";573108A;Отправлен;573108-573108A_539;Вручение;32024397
572170;vari-cream-com;sent;delivered;"2016-10-05 12:32:31";572170A;Отправлен;572170-572170A_539;Вручение;32024387
573039;joint-cream;sent;delivered;"2016-10-05 10:49:02";573039A;Отправлен;573039-573039A_539;Вручение;32024394
572466;gemor-cream;sent;delivered;"2016-10-05 11:22:37";572466C;Отправлен;572466-572466C_539;Вручение;32024388
572024;vari-cream-com;sent;delivered;"2016-10-05 13:19:53";572024A;Отправлен;572024-572024A_539;Вручение;32024382
