id;status;api_mark;statusCode;success;set_order_id
691592;injob;from_BetaPost_API;200;1;691592
694366;injob;from_BetaPost_API;200;1;694366
699188;parcel-on-a-place;from_BetaPost_API;2017-01-26;200;1;699188
697730;injob;from_BetaPost_API;200;1;697730
698793;injob;from_BetaPost_API;200;1;698793
709310;injob;from_BetaPost_API;200;1;709310
710041;injob;from_BetaPost_API;200;1;710041
