id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
467446;delivered;from_BetaPost_API;2016-08-22;200;1;467446
474487;delivered;from_BetaPost_API;2016-08-22;200;1;474487
478971;delivered;from_BetaPost_API;2016-08-20;200;1;478971
480067;delivered;from_BetaPost_API;2016-08-22;200;1;480067
490183;injob;from_BetaPost_API;200;1;490183
489533;injob;from_BetaPost_API;200;1;489533
487811;injob;from_BetaPost_API;200;1;487811
487579;delivered;from_BetaPost_API;2016-08-20;200;1;487579
492240;injob;from_BetaPost_API;200;1;492240
491658;injob;from_BetaPost_API;200;1;491658
492002;delivered;from_BetaPost_API;2016-08-20;200;1;492002
484607;injob;from_BetaPost_API;200;1;484607
495480;delivered;from_BetaPost_API;2016-08-22;200;1;495480
497098;delivered;from_BetaPost_API;2016-08-20;200;1;497098
494322;delivered;from_BetaPost_API;2016-08-22;200;1;494322
496111;delivered;from_BetaPost_API;2016-08-20;200;1;496111
494809;delivered;from_BetaPost_API;2016-08-22;200;1;494809
495740;delivered;from_BetaPost_API;2016-08-22;200;1;495740
497025;injob;from_BetaPost_API;200;1;497025
493818;injob;from_BetaPost_API;200;1;493818
494304;injob;from_BetaPost_API;200;1;494304
494259;delivered;from_BetaPost_API;2016-08-22;200;1;494259
494599;delivered;from_BetaPost_API;2016-08-22;200;1;494599
496427;delivered;from_BetaPost_API;2016-08-22;200;1;496427
493637;injob;from_BetaPost_API;200;1;493637
497900;delivered;from_BetaPost_API;2016-08-22;200;1;497900
499310;injob;from_BetaPost_API;200;1;499310
497943;delivered;from_BetaPost_API;2016-08-20;200;1;497943
494769;delivered;from_BetaPost_API;2016-08-22;200;1;494769
498343;injob;from_BetaPost_API;200;1;498343
500147;injob;from_BetaPost_API;200;1;500147
500457;delivered;from_BetaPost_API;2016-08-22;200;1;500457
501086;delivered;from_BetaPost_API;2016-08-22;200;1;501086
500689;delivered;from_BetaPost_API;2016-08-22;200;1;500689
501697;injob;from_BetaPost_API;200;1;501697
502982;delivered;from_BetaPost_API;2016-08-22;200;1;502982
503178;delivered;from_BetaPost_API;2016-08-22;200;1;503178
502386;delivered;from_BetaPost_API;2016-08-22;200;1;502386
502381;injob;from_BetaPost_API;200;1;502381
502746;injob;from_BetaPost_API;200;1;502746
502846;injob;from_BetaPost_API;200;1;502846
493518;delivered;from_BetaPost_API;2016-08-22;200;1;493518
506608;injob;from_BetaPost_API;200;1;506608
505077;injob;from_BetaPost_API;200;1;505077
505990;injob;from_BetaPost_API;200;1;505990
504647;injob;from_BetaPost_API;200;1;504647
507758;parcel-on-a-place;from_BetaPost_API;2016-08-22;200;1;507758
507743;injob;from_BetaPost_API;200;1;507743
505842;injob;from_BetaPost_API;200;1;505842
504346;injob;from_BetaPost_API;200;1;504346
504804;injob;from_BetaPost_API;200;1;504804
507482;injob;from_BetaPost_API;200;1;507482
505865;injob;from_BetaPost_API;200;1;505865
505437;injob;from_BetaPost_API;200;1;505437
504464;injob;from_BetaPost_API;200;1;504464
506200;injob;from_BetaPost_API;200;1;506200
507670;injob;from_BetaPost_API;200;1;507670
504305;injob;from_BetaPost_API;200;1;504305
504018;delivered;from_BetaPost_API;2016-08-22;200;1;504018
507128;injob;from_BetaPost_API;200;1;507128
503675;injob;from_BetaPost_API;200;1;503675
508473;injob;from_BetaPost_API;200;1;508473
508248;injob;from_BetaPost_API;200;1;508248
508175;injob;from_BetaPost_API;200;1;508175
503862;injob;from_BetaPost_API;200;1;503862
507995;injob;from_BetaPost_API;200;1;507995
508676;injob;from_BetaPost_API;200;1;508676
508177;injob;from_BetaPost_API;200;1;508177
510298;injob;from_BetaPost_API;200;1;510298
509979;injob;from_BetaPost_API;200;1;509979
509839;injob;from_BetaPost_API;200;1;509839
509298;injob;from_BetaPost_API;200;1;509298
510301;injob;from_BetaPost_API;200;1;510301
509872;injob;from_BetaPost_API;200;1;509872
509549;injob;from_BetaPost_API;200;1;509549
510844;delivered;from_BetaPost_API;2016-08-22;200;1;510844
511772;injob;from_BetaPost_API;200;1;511772
511442;injob;from_BetaPost_API;200;1;511442
511751;delivered;from_BetaPost_API;2016-08-22;200;1;511751
511927;injob;from_BetaPost_API;200;1;511927
512329;injob;from_BetaPost_API;200;1;512329
512712;delivered;from_BetaPost_API;2016-08-22;200;1;512712
512177;delivered;from_BetaPost_API;2016-08-22;200;1;512177
512548;delivered;from_BetaPost_API;2016-08-22;200;1;512548
512059;parcel-on-a-place;from_BetaPost_API;2016-08-22;200;1;512059
512935;delivered;from_BetaPost_API;2016-08-22;200;1;512935
512504;delivered;from_BetaPost_API;2016-08-22;200;1;512504
510859;delivered;from_BetaPost_API;2016-08-22;200;1;510859
