id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
431971;delivered;from_BetaPost_API;2016-07-08;200;1;431971
436716;delivered;from_BetaPost_API;2016-07-08;200;1;436716
440771;delivered;from_BetaPost_API;2016-07-08;200;1;440771
443759;delivered;from_BetaPost_API;2016-07-08;200;1;443759
445225;delivered;from_BetaPost_API;2016-07-08;200;1;445225
446067;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;446067
445773;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;445773
445734;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;445734
445943;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;445943
447498;delivered;from_BetaPost_API;2016-07-08;200;1;447498
447556;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;447556
447379;delivered;from_BetaPost_API;2016-07-08;200;1;447379
447545;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;447545
447285;delivered;from_BetaPost_API;2016-07-08;200;1;447285
447255;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;447255
447238;delivered;from_BetaPost_API;2016-07-08;200;1;447238
447163;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;447163
446952;delivered;from_BetaPost_API;2016-07-08;200;1;446952
446714;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;446714
446507;delivered;from_BetaPost_API;2016-07-08;200;1;446507
446244;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;446244
442802;delivered;from_BetaPost_API;2016-07-07;200;1;442802
446121;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;446121
446031;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;446031
449236;delivered;from_BetaPost_API;2016-07-08;200;1;449236
449186;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;449186
448523;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;448523
449164;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;449164
448383;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;448383
448916;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;448916
448176;delivered;from_BetaPost_API;2016-07-08;200;1;448176
447560;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;447560
448543;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;448543
449286;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;449286
448313;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;448313
446962;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;446962
449809;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;449809
449405;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;449405
449024;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;449024
447991;delivered;from_BetaPost_API;2016-07-08;200;1;447991
447392;delivered;from_BetaPost_API;2016-07-08;200;1;447392
447257;delivered;from_BetaPost_API;2016-07-08;200;1;447257
449888;delivered;from_BetaPost_API;2016-07-08;200;1;449888
447844;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;447844
449833;delivered;from_BetaPost_API;2016-07-08;200;1;449833
446979;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;446979
449489;delivered;from_BetaPost_API;2016-07-08;200;1;449489
448471;delivered;from_BetaPost_API;2016-07-08;200;1;448471
450290;parcel-on-a-place;from_BetaPost_API;2016-07-08;200;1;450290
458206;delivered;from_BetaPost_API;2016-07-08;200;1;458206
457700;refuse-to-receive;from_BetaPost_API;200;1;457700
458092;delivered;from_BetaPost_API;2016-07-08;200;1;458092
456240;delivered;from_BetaPost_API;2016-07-08;200;1;456240
457688;refuse-to-receive;from_BetaPost_API;200;1;457688
457693;delivered;from_BetaPost_API;2016-07-08;200;1;457693
459714;refuse-to-receive;from_BetaPost_API;200;1;459714
457653;delivered;from_BetaPost_API;2016-07-08;200;1;457653
459677;refuse-to-receive;from_BetaPost_API;200;1;459677
459616;delivered;from_BetaPost_API;2016-07-08;200;1;459616
457494;delivered;from_BetaPost_API;2016-07-08;200;1;457494
459587;refuse-to-receive;from_BetaPost_API;200;1;459587
459557;delivered;from_BetaPost_API;2016-07-08;200;1;459557
459582;refuse-to-receive;from_BetaPost_API;200;1;459582
459488;delivered;from_BetaPost_API;2016-07-08;200;1;459488
459556;refuse-to-receive;from_BetaPost_API;200;1;459556
459480;delivered;from_BetaPost_API;2016-07-08;200;1;459480
459418;refuse-to-receive;from_BetaPost_API;200;1;459418
459446;delivered;from_BetaPost_API;2016-07-08;200;1;459446
459283;refuse-to-receive;from_BetaPost_API;200;1;459283
459211;delivered;from_BetaPost_API;2016-07-08;200;1;459211
459266;refuse-to-receive;from_BetaPost_API;200;1;459266
455980;refuse-to-receive;from_BetaPost_API;200;1;455980
459051;refuse-to-receive;from_BetaPost_API;200;1;459051
454144;refuse-to-receive;from_BetaPost_API;200;1;454144
459190;delivered;from_BetaPost_API;2016-07-08;200;1;459190
458937;refuse-to-receive;from_BetaPost_API;200;1;458937
459188;delivered;from_BetaPost_API;2016-07-08;200;1;459188
459095;delivered;from_BetaPost_API;2016-07-08;200;1;459095
458909;refuse-to-receive;from_BetaPost_API;200;1;458909
458668;delivered;from_BetaPost_API;2016-07-08;200;1;458668
458834;refuse-to-receive;from_BetaPost_API;200;1;458834
458651;delivered;from_BetaPost_API;2016-07-08;200;1;458651
457891;refuse-to-receive;from_BetaPost_API;200;1;457891
458534;delivered;from_BetaPost_API;2016-07-08;200;1;458534
457844;refuse-to-receive;from_BetaPost_API;200;1;457844
