id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
448700;delivered;from_BetaPost_API;2016-07-21;200;1;448700
456909;delivered;from_BetaPost_API;2016-07-21;200;1;456909
462221;delivered;from_BetaPost_API;2016-07-21;200;1;462221
461295;delivered;from_BetaPost_API;2016-07-21;200;1;461295
461403;injob;from_BetaPost_API;200;1;461403
462822;delivered;from_BetaPost_API;2016-07-21;200;1;462822
461045;delivered;from_BetaPost_API;2016-07-21;200;1;461045
470472;delivered;from_BetaPost_API;2016-07-22;200;1;470472
473312;injob;from_BetaPost_API;200;1;473312
472689;injob;from_BetaPost_API;200;1;472689
472674;injob;from_BetaPost_API;200;1;472674
473392;delivered;from_BetaPost_API;2016-07-22;200;1;473392
473297;delivered;from_BetaPost_API;2016-07-22;200;1;473297
473280;delivered;from_BetaPost_API;2016-07-22;200;1;473280
473272;delivered;from_BetaPost_API;2016-07-22;200;1;473272
472989;delivered;from_BetaPost_API;2016-07-22;200;1;472989
472672;delivered;from_BetaPost_API;2016-07-22;200;1;472672
472654;delivered;from_BetaPost_API;2016-07-22;200;1;472654
472363;delivered;from_BetaPost_API;2016-07-22;200;1;472363
471883;delivered;from_BetaPost_API;2016-07-22;200;1;471883
472683;injob;from_BetaPost_API;200;1;472683
474440;injob;from_BetaPost_API;200;1;474440
473699;delivered;from_BetaPost_API;2016-07-22;200;1;473699
459807;delivered;from_BetaPost_API;2016-07-22;200;1;459807
474427;injob;from_BetaPost_API;200;1;474427
474276;injob;from_BetaPost_API;200;1;474276
474195;injob;from_BetaPost_API;200;1;474195
473827;injob;from_BetaPost_API;200;1;473827
473533;injob;from_BetaPost_API;200;1;473533
473476;injob;from_BetaPost_API;200;1;473476
