id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
503962;delivered;from_BetaPost_API;2016-09-01;200;1;503962
526330;parcel-on-a-place;from_BetaPost_API;2016-09-01;200;1;526330
529032;parcel-on-a-place;from_BetaPost_API;2016-09-01;200;1;529032
524787;parcel-on-a-place;from_BetaPost_API;2016-09-01;200;1;524787
516038;parcel-on-a-place;from_BetaPost_API;2016-09-01;200;1;516038
530928;parcel-on-a-place;from_BetaPost_API;2016-09-01;200;1;530928
529700;parcel-on-a-place;from_BetaPost_API;2016-09-01;200;1;529700
530431;parcel-on-a-place;from_BetaPost_API;2016-09-01;200;1;530431
517293;parcel-on-a-place;from_BetaPost_API;2016-09-01;200;1;517293
530220;delivered;from_BetaPost_API;2016-09-01;200;1;530220
530057;delivered;from_BetaPost_API;2016-09-01;200;1;530057
527907;delivered;from_BetaPost_API;2016-09-01;200;1;527907
512058;delivered;from_BetaPost_API;2016-09-01;200;1;512058
530112;delivered;from_BetaPost_API;2016-09-01;200;1;530112
528762;delivered;from_BetaPost_API;2016-09-01;200;1;528762
530140;delivered;from_BetaPost_API;2016-09-01;200;1;530140
530590;delivered;from_BetaPost_API;2016-09-01;200;1;530590
530503;delivered;from_BetaPost_API;2016-09-01;200;1;530503
529202;parcel-on-a-place;from_BetaPost_API;2016-09-01;200;1;529202
