id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
487448;delivered;from_BetaPost_API;2016-08-19;200;1;487448
492964;delivered;from_BetaPost_API;2016-08-19;200;1;492964
496521;delivered;from_BetaPost_API;2016-08-19;200;1;496521
494303;delivered;from_BetaPost_API;2016-08-19;200;1;494303
496585;delivered;from_BetaPost_API;2016-08-19;200;1;496585
494367;delivered;from_BetaPost_API;2016-08-19;200;1;494367
498648;delivered;from_BetaPost_API;2016-08-19;200;1;498648
499535;delivered;from_BetaPost_API;2016-08-19;200;1;499535
499642;delivered;from_BetaPost_API;2016-08-19;200;1;499642
500474;delivered;from_BetaPost_API;2016-08-19;200;1;500474
501536;delivered;from_BetaPost_API;2016-08-19;200;1;501536
504442;delivered;from_BetaPost_API;2016-08-19;200;1;504442
507191;delivered;from_BetaPost_API;2016-08-19;200;1;507191
505138;delivered;from_BetaPost_API;2016-08-19;200;1;505138
507421;delivered;from_BetaPost_API;2016-08-19;200;1;507421
508409;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;508409
507700;delivered;from_BetaPost_API;2016-08-19;200;1;507700
510503;delivered;from_BetaPost_API;2016-08-19;200;1;510503
510170;delivered;from_BetaPost_API;2016-08-19;200;1;510170
511549;delivered;from_BetaPost_API;2016-08-19;200;1;511549
510752;delivered;from_BetaPost_API;2016-08-19;200;1;510752
507894;delivered;from_BetaPost_API;2016-08-19;200;1;507894
511699;delivered;from_BetaPost_API;2016-08-19;200;1;511699
510955;delivered;from_BetaPost_API;2016-08-19;200;1;510955
511755;delivered;from_BetaPost_API;2016-08-19;200;1;511755
511472;delivered;from_BetaPost_API;2016-08-19;200;1;511472
510652;delivered;from_BetaPost_API;2016-08-19;200;1;510652
511442;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;511442
510918;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;510918
510562;delivered;from_BetaPost_API;2016-08-19;200;1;510562
511036;delivered;from_BetaPost_API;2016-08-19;200;1;511036
