id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
458399;delivered;from_BetaPost_API;2016-09-09;200;1;458399
486461;delivered;from_BetaPost_API;2016-09-08;200;1;486461
497115;delivered;from_BetaPost_API;2016-09-09;200;1;497115
500571;delivered;from_BetaPost_API;2016-09-09;200;1;500571
510608;delivered;from_BetaPost_API;2016-09-08;200;1;510608
513753;delivered;from_BetaPost_API;2016-09-08;200;1;513753
513125;delivered;from_BetaPost_API;2016-09-09;200;1;513125
516367;delivered;from_BetaPost_API;2016-09-09;200;1;516367
517924;delivered;from_BetaPost_API;2016-09-09;200;1;517924
518586;delivered;from_BetaPost_API;2016-09-09;200;1;518586
519462;delivered;from_BetaPost_API;2016-09-09;200;1;519462
519034;delivered;from_BetaPost_API;2016-09-09;200;1;519034
523515;delivered;from_BetaPost_API;2016-09-09;200;1;523515
524115;delivered;from_BetaPost_API;2016-09-09;200;1;524115
524657;delivered;from_BetaPost_API;2016-09-08;200;1;524657
522884;delivered;from_BetaPost_API;2016-09-09;200;1;522884
535589;delivered;from_BetaPost_API;2016-09-09;200;1;535589
