id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
441717;delivered;from_BetaPost_API;2016-07-13;200;1;441717
454714;delivered;from_BetaPost_API;2016-07-13;200;1;454714
454589;delivered;from_BetaPost_API;2016-07-13;200;1;454589
450735;delivered;from_BetaPost_API;2016-07-13;200;1;450735
459071;delivered;from_BetaPost_API;2016-07-14;200;1;459071
461308;delivered;from_BetaPost_API;2016-07-14;200;1;461308
461260;delivered;from_BetaPost_API;2016-07-14;200;1;461260
459413;injob;from_BetaPost_API;200;1;459413
461011;delivered;from_BetaPost_API;2016-07-14;200;1;461011
462933;delivered;from_BetaPost_API;2016-07-14;200;1;462933
461567;injob;from_BetaPost_API;200;1;461567
462854;delivered;from_BetaPost_API;2016-07-14;200;1;462854
459476;delivered;from_BetaPost_API;2016-07-14;200;1;459476
462710;delivered;from_BetaPost_API;2016-07-14;200;1;462710
465020;delivered;from_BetaPost_API;2016-07-14;200;1;465020
464934;delivered;from_BetaPost_API;2016-07-14;200;1;464934
464883;delivered;from_BetaPost_API;2016-07-14;200;1;464883
465004;injob;from_BetaPost_API;200;1;465004
464764;delivered;from_BetaPost_API;2016-07-14;200;1;464764
464498;delivered;from_BetaPost_API;2016-07-14;200;1;464498
464817;injob;from_BetaPost_API;200;1;464817
464482;delivered;from_BetaPost_API;2016-07-14;200;1;464482
464769;injob;from_BetaPost_API;200;1;464769
464351;delivered;from_BetaPost_API;2016-07-14;200;1;464351
464641;injob;from_BetaPost_API;200;1;464641
464227;delivered;from_BetaPost_API;2016-07-14;200;1;464227
464441;injob;from_BetaPost_API;200;1;464441
463993;injob;from_BetaPost_API;200;1;463993
464212;delivered;from_BetaPost_API;2016-07-14;200;1;464212
463970;injob;from_BetaPost_API;200;1;463970
462323;delivered;from_BetaPost_API;2016-07-14;200;1;462323
463698;injob;from_BetaPost_API;200;1;463698
