id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
487499;delivered;from_BetaPost_API;2016-08-03;200;1;487499
487368;delivered;from_BetaPost_API;2016-08-03;200;1;487368
487062;delivered;from_BetaPost_API;2016-08-03;200;1;487062
486831;delivered;from_BetaPost_API;2016-08-02;200;1;486831
486808;delivered;from_BetaPost_API;2016-08-02;200;1;486808
486569;delivered;from_BetaPost_API;2016-08-03;200;1;486569
486550;delivered;from_BetaPost_API;2016-08-02;200;1;486550
486397;delivered;from_BetaPost_API;2016-08-03;200;1;486397
486085;delivered;from_BetaPost_API;2016-08-02;200;1;486085
485948;delivered;from_BetaPost_API;2016-08-02;200;1;485948
485445;delivered;from_BetaPost_API;2016-08-02;200;1;485445
485359;delivered;from_BetaPost_API;2016-08-03;200;1;485359
484898;delivered;from_BetaPost_API;2016-08-03;200;1;484898
484770;delivered;from_BetaPost_API;2016-08-02;200;1;484770
484073;delivered;from_BetaPost_API;2016-08-02;200;1;484073
487574;delivered;from_BetaPost_API;2016-08-02;200;1;487574
483927;delivered;from_BetaPost_API;2016-08-02;200;1;483927
