id;status;api_mark;date_of_arrival;statusCode;success;set_order_id
469894;parcel-on-a-place;from_BetaPost_API;2016-07-28;200;1;469894
473035;parcel-on-a-place;from_BetaPost_API;2016-07-28;200;1;473035
481825;delivered;from_BetaPost_API;2016-07-29;200;1;481825
469245;delivered;from_BetaPost_API;2016-07-29;200;1;469245
481777;delivered;from_BetaPost_API;2016-07-29;200;1;481777
482589;injob;from_BetaPost_API;200;1;482589
481542;delivered;from_BetaPost_API;2016-07-29;200;1;481542
482478;injob;from_BetaPost_API;200;1;482478
481527;delivered;from_BetaPost_API;2016-07-29;200;1;481527
482120;injob;from_BetaPost_API;200;1;482120
481240;delivered;from_BetaPost_API;2016-07-29;200;1;481240
482077;injob;from_BetaPost_API;200;1;482077
481923;injob;from_BetaPost_API;200;1;481923
481564;injob;from_BetaPost_API;200;1;481564
482613;delivered;from_BetaPost_API;2016-07-29;200;1;482613
481401;injob;from_BetaPost_API;200;1;481401
482453;delivered;from_BetaPost_API;2016-07-29;200;1;482453
481396;injob;from_BetaPost_API;200;1;481396
482370;delivered;from_BetaPost_API;2016-07-29;200;1;482370
481365;injob;from_BetaPost_API;200;1;481365
482293;delivered;from_BetaPost_API;2016-07-29;200;1;482293
481093;injob;from_BetaPost_API;200;1;481093
482247;delivered;from_BetaPost_API;2016-07-29;200;1;482247
480417;injob;from_BetaPost_API;200;1;480417
481990;delivered;from_BetaPost_API;2016-07-29;200;1;481990
480205;injob;from_BetaPost_API;200;1;480205
481870;delivered;from_BetaPost_API;2016-07-29;200;1;481870
479088;injob;from_BetaPost_API;200;1;479088
481850;delivered;from_BetaPost_API;2016-07-29;200;1;481850
476586;injob;from_BetaPost_API;200;1;476586
