id;status;api_mark;date_of_delivery;statusCode;success;set_order_id
504774;delivered;from_BetaPost_API;2016-08-19;200;1;504774
506893;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;506893
506576;delivered;from_BetaPost_API;2016-08-19;200;1;506576
506861;delivered;from_BetaPost_API;2016-08-19;200;1;506861
510601;delivered;from_BetaPost_API;2016-08-19;200;1;510601
510970;delivered;from_BetaPost_API;2016-08-19;200;1;510970
510501;delivered;from_BetaPost_API;2016-08-19;200;1;510501
510678;delivered;from_BetaPost_API;2016-08-19;200;1;510678
510944;delivered;from_BetaPost_API;2016-08-19;200;1;510944
510671;delivered;from_BetaPost_API;2016-08-19;200;1;510671
511001;delivered;from_BetaPost_API;2016-08-19;200;1;511001
510955;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;510955
511797;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;511797
511036;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;511036
511772;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;511772
511266;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;511266
511628;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;511628
510797;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;510797
510562;parcel-on-a-place;from_BetaPost_API;2016-08-19;200;1;510562
